timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/24 09:24:24.438, 0, 0 %, 0 %, 116 MiB, 81.00 W
2026/09/24 09:24:25.438, 0, 0 %, 0 %, 120 MiB, 81.92 W
2026/09/24 09:24:26.438, 0, 0 %, 0 %, 669 MiB, 109.56 W
2026/09/24 09:24:27.438, 0, 20 %, 1 %, 1019 MiB, 123.96 W
2026/09/24 09:24:28.439, 0, 20 %, 1 %, 2099 MiB, 125.62 W
2026/09/24 09:24:29.439, 0, 20 %, 1 %, 1895 MiB, 125.95 W
2026/09/24 09:24:30.439, 0, 19 %, 1 %, 2257 MiB, 125.05 W
2026/09/24 09:24:31.439, 0, 12 %, 0 %, 2739 MiB, 126.13 W
2026/09/24 09:24:32.439, 0, 34 %, 1 %, 3145 MiB, 126.29 W
2026/09/24 09:24:33.439, 0, 23 %, 0 %, 3637 MiB, 125.21 W
2026/09/24 09:24:34.440, 0, 15 %, 1 %, 3921 MiB, 125.48 W
2026/09/24 09:24:35.440, 0, 13 %, 0 %, 8009 MiB, 129.78 W
2026/09/24 09:24:36.440, 0, 28 %, 0 %, 4953 MiB, 125.48 W
2026/09/24 09:24:37.440, 0, 35 %, 1 %, 5369 MiB, 125.82 W
2026/09/24 09:24:38.440, 0, 28 %, 0 %, 5825 MiB, 126.11 W
2026/09/24 09:24:39.440, 0, 29 %, 0 %, 11353 MiB, 126.86 W
2026/09/24 09:24:40.441, 0, 54 %, 2 %, 12409 MiB, 125.97 W
2026/09/24 09:24:41.441, 0, 0 %, 0 %, 6881 MiB, 124.50 W
2026/09/24 09:24:42.441, 0, 34 %, 1 %, 7489 MiB, 128.29 W
2026/09/24 09:24:43.441, 0, 28 %, 0 %, 14845 MiB, 127.80 W
2026/09/24 09:24:44.441, 0, 0 %, 0 %, 8157 MiB, 123.77 W
2026/09/24 09:24:45.441, 0, 28 %, 0 %, 8893 MiB, 127.41 W
2026/09/24 09:24:46.442, 0, 0 %, 0 %, 8893 MiB, 123.60 W
2026/09/24 09:24:47.442, 0, 29 %, 0 %, 9703 MiB, 127.84 W
2026/09/24 09:24:48.442, 0, 0 %, 0 %, 9703 MiB, 123.32 W
2026/09/24 09:24:49.442, 0, 29 %, 0 %, 10593 MiB, 129.11 W
2026/09/24 09:24:50.442, 0, 0 %, 0 %, 10593 MiB, 122.96 W
2026/09/24 09:24:51.442, 0, 29 %, 0 %, 21363 MiB, 131.25 W
2026/09/24 09:24:52.443, 0, 0 %, 0 %, 11571 MiB, 123.89 W
