timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 13:05:28.886, 2, 92 %, 26 %, 1601 MiB, 115.50 W
2026/09/23 13:05:28.887, 3, 79 %, 21 %, 1517 MiB, 108.02 W
2026/09/23 13:05:29.890, 0, 91 %, 25 %, 1493 MiB, 125.67 W
2026/09/23 13:05:29.891, 1, 80 %, 21 %, 1389 MiB, 115.45 W
2026/09/23 13:05:29.892, 2, 91 %, 25 %, 1493 MiB, 121.32 W
2026/09/23 13:05:29.894, 3, 80 %, 22 %, 1389 MiB, 110.85 W
2026/09/23 13:05:30.896, 0, 93 %, 26 %, 1493 MiB, 127.69 W
2026/09/23 13:05:30.897, 1, 81 %, 22 %, 1415 MiB, 104.97 W
2026/09/23 13:05:30.901, 2, 92 %, 26 %, 1493 MiB, 107.33 W
2026/09/23 13:05:30.902, 3, 80 %, 22 %, 1389 MiB, 100.76 W
2026/09/23 13:05:31.908, 0, 93 %, 26 %, 1493 MiB, 123.25 W
2026/09/23 13:05:31.909, 1, 82 %, 23 %, 1415 MiB, 116.34 W
2026/09/23 13:05:31.910, 2, 92 %, 26 %, 1493 MiB, 120.27 W
2026/09/23 13:05:31.911, 3, 82 %, 23 %, 1413 MiB, 124.22 W
2026/09/23 13:05:32.914, 0, 91 %, 25 %, 1493 MiB, 125.19 W
2026/09/23 13:05:32.915, 1, 81 %, 22 %, 1415 MiB, 118.27 W
2026/09/23 13:05:32.916, 2, 90 %, 25 %, 1493 MiB, 121.24 W
2026/09/23 13:05:32.917, 3, 83 %, 23 %, 1413 MiB, 123.25 W
2026/09/23 13:05:33.920, 0, 91 %, 26 %, 1493 MiB, 125.27 W
2026/09/23 13:05:33.921, 1, 82 %, 23 %, 1415 MiB, 113.04 W
2026/09/23 13:05:33.923, 2, 91 %, 25 %, 1601 MiB, 113.49 W
2026/09/23 13:05:33.924, 3, 83 %, 23 %, 1565 MiB, 109.88 W
2026/09/23 13:05:34.927, 0, 88 %, 25 %, 1601 MiB, 123.34 W
2026/09/23 13:05:34.928, 1, 84 %, 24 %, 1627 MiB, 111.18 W
2026/09/23 13:05:34.929, 2, 92 %, 26 %, 1601 MiB, 111.62 W
2026/09/23 13:05:34.930, 3, 80 %, 24 %, 1471 MiB, 108.99 W
2026/09/23 13:05:35.933, 0, 93 %, 26 %, 1493 MiB, 126.24 W
2026/09/23 13:05:35.935, 1, 84 %, 24 %, 1473 MiB, 116.82 W
2026/09/23 13:05:35.936, 2, 92 %, 26 %, 1493 MiB, 121.24 W
2026/09/23 13:05:35.937, 3, 85 %, 24 %, 1471 MiB, 123.74 W
2026/09/23 13:05:36.939, 0, 93 %, 26 %, 1493 MiB, 125.19 W
2026/09/23 13:05:36.940, 1, 85 %, 24 %, 1473 MiB, 119.80 W
2026/09/23 13:05:36.941, 2, 92 %, 26 %, 1493 MiB, 121.73 W
2026/09/23 13:05:36.942, 3, 86 %, 24 %, 1471 MiB, 125.10 W
2026/09/23 13:05:37.945, 0, 93 %, 26 %, 1493 MiB, 124.22 W
2026/09/23 13:05:37.946, 1, 85 %, 24 %, 1473 MiB, 112.63 W
2026/09/23 13:05:37.947, 2, 92 %, 26 %, 1493 MiB, 113.08 W
2026/09/23 13:05:37.949, 3, 86 %, 24 %, 1471 MiB, 109.88 W
2026/09/23 13:05:38.951, 0, 92 %, 26 %, 1493 MiB, 125.67 W
2026/09/23 13:05:38.952, 1, 87 %, 24 %, 1473 MiB, 120.60 W
2026/09/23 13:05:38.953, 2, 92 %, 26 %, 1493 MiB, 121.73 W
2026/09/23 13:05:38.956, 3, 87 %, 24 %, 1471 MiB, 123.25 W
2026/09/23 13:05:39.958, 0, 92 %, 26 %, 1493 MiB, 127.60 W
2026/09/23 13:05:39.959, 1, 87 %, 25 %, 1473 MiB, 116.34 W
2026/09/23 13:05:39.960, 2, 92 %, 26 %, 1493 MiB, 116.96 W
2026/09/23 13:05:39.961, 3, 87 %, 24 %, 1471 MiB, 114.64 W
2026/09/23 13:05:40.963, 0, 92 %, 26 %, 1493 MiB, 120.03 W
2026/09/23 13:05:40.965, 1, 88 %, 24 %, 1473 MiB, 107.87 W
2026/09/23 13:05:40.966, 2, 92 %, 26 %, 1493 MiB, 109.27 W
2026/09/23 13:05:40.967, 3, 88 %, 24 %, 1471 MiB, 108.99 W
2026/09/23 13:05:41.969, 0, 92 %, 26 %, 1493 MiB, 122.37 W
2026/09/23 13:05:41.971, 1, 87 %, 25 %, 1473 MiB, 112.15 W
2026/09/23 13:05:41.972, 2, 91 %, 26 %, 1493 MiB, 111.21 W
2026/09/23 13:05:41.973, 3, 88 %, 25 %, 1471 MiB, 110.92 W
2026/09/23 13:05:42.975, 0, 92 %, 26 %, 1493 MiB, 127.12 W
2026/09/23 13:05:42.976, 1, 88 %, 25 %, 1473 MiB, 115.45 W
2026/09/23 13:05:42.977, 2, 92 %, 26 %, 1493 MiB, 112.18 W
2026/09/23 13:05:42.979, 3, 89 %, 25 %, 1471 MiB, 110.85 W
2026/09/23 13:05:43.981, 0, 92 %, 26 %, 1493 MiB, 125.19 W
2026/09/23 13:05:43.982, 1, 88 %, 25 %, 1473 MiB, 121.08 W
2026/09/23 13:05:43.984, 2, 92 %, 26 %, 1493 MiB, 121.16 W
2026/09/23 13:05:43.985, 3, 90 %, 25 %, 1471 MiB, 128.00 W
2026/09/23 13:05:44.988, 0, 88 %, 25 %, 1493 MiB, 120.92 W
2026/09/23 13:05:44.989, 1, 89 %, 25 %, 1473 MiB, 116.34 W
2026/09/23 13:05:44.990, 2, 88 %, 25 %, 1493 MiB, 116.80 W
2026/09/23 13:05:44.991, 3, 83 %, 24 %, 1471 MiB, 125.19 W
2026/09/23 13:05:45.993, 0, 92 %, 26 %, 1493 MiB, 125.27 W
2026/09/23 13:05:45.994, 1, 89 %, 25 %, 1473 MiB, 113.52 W
2026/09/23 13:05:45.995, 2, 92 %, 26 %, 1493 MiB, 111.14 W
2026/09/23 13:05:45.996, 3, 89 %, 25 %, 1471 MiB, 107.53 W
2026/09/23 13:05:46.999, 0, 92 %, 26 %, 1493 MiB, 120.92 W
2026/09/23 13:05:47.002, 1, 89 %, 25 %, 1473 MiB, 112.63 W
2026/09/23 13:05:47.003, 2, 91 %, 26 %, 1493 MiB, 109.76 W
2026/09/23 13:05:47.004, 3, 89 %, 25 %, 1471 MiB, 109.88 W
2026/09/23 13:05:48.006, 0, 91 %, 26 %, 1601 MiB, 125.19 W
2026/09/23 13:05:48.007, 1, 89 %, 25 %, 1473 MiB, 112.63 W
2026/09/23 13:05:48.008, 2, 91 %, 26 %, 1493 MiB, 109.27 W
2026/09/23 13:05:48.009, 3, 90 %, 25 %, 1471 MiB, 112.86 W
2026/09/23 13:05:49.012, 0, 92 %, 26 %, 1493 MiB, 124.79 W
2026/09/23 13:05:49.013, 1, 90 %, 26 %, 1627 MiB, 113.52 W
2026/09/23 13:05:49.014, 2, 92 %, 26 %, 1601 MiB, 113.15 W
2026/09/23 13:05:49.016, 3, 89 %, 26 %, 1623 MiB, 113.34 W
2026/09/23 13:05:50.018, 0, 88 %, 25 %, 1493 MiB, 126.64 W
2026/09/23 13:05:50.019, 1, 86 %, 24 %, 1473 MiB, 117.38 W
2026/09/23 13:05:50.020, 2, 85 %, 23 %, 1493 MiB, 114.05 W
2026/09/23 13:05:50.021, 3, 90 %, 26 %, 1471 MiB, 115.12 W
2026/09/23 13:05:51.023, 0, 92 %, 26 %, 1493 MiB, 126.15 W
2026/09/23 13:05:51.024, 1, 90 %, 26 %, 1473 MiB, 117.79 W
2026/09/23 13:05:51.025, 2, 92 %, 26 %, 1601 MiB, 114.94 W
2026/09/23 13:05:51.027, 3, 90 %, 26 %, 1623 MiB, 117.62 W
2026/09/23 13:05:52.029, 0, 72 %, 19 %, 1493 MiB, 123.34 W
2026/09/23 13:05:52.031, 1, 68 %, 19 %, 1473 MiB, 108.77 W
2026/09/23 13:05:52.033, 2, 71 %, 17 %, 1493 MiB, 106.85 W
2026/09/23 13:05:52.034, 3, 76 %, 21 %, 1471 MiB, 108.99 W
2026/09/23 13:05:53.036, 0, 92 %, 26 %, 1493 MiB, 125.75 W
2026/09/23 13:05:53.038, 1, 90 %, 26 %, 1473 MiB, 114.49 W
2026/09/23 13:05:53.039, 2, 92 %, 27 %, 1601 MiB, 114.61 W
2026/09/23 13:05:53.040, 3, 91 %, 26 %, 1471 MiB, 115.20 W
2026/09/23 13:05:54.042, 0, 58 %, 13 %, 1493 MiB, 124.22 W
2026/09/23 13:05:54.044, 1, 55 %, 12 %, 1473 MiB, 114.97 W
2026/09/23 13:05:54.045, 2, 57 %, 11 %, 1493 MiB, 109.20 W
2026/09/23 13:05:54.046, 3, 63 %, 14 %, 1471 MiB, 112.30 W
2026/09/23 13:05:55.048, 0, 92 %, 26 %, 1601 MiB, 124.70 W
2026/09/23 13:05:55.050, 1, 91 %, 26 %, 1627 MiB, 114.49 W
2026/09/23 13:05:55.051, 2, 92 %, 26 %, 1601 MiB, 109.76 W
2026/09/23 13:05:55.052, 3, 92 %, 26 %, 1471 MiB, 114.31 W
2026/09/23 13:05:56.054, 0, 46 %, 6 %, 1493 MiB, 126.15 W
2026/09/23 13:05:56.055, 1, 44 %, 7 %, 1473 MiB, 120.12 W
2026/09/23 13:05:56.056, 2, 92 %, 26 %, 1493 MiB, 116.40 W
2026/09/23 13:05:56.058, 3, 50 %, 8 %, 1623 MiB, 119.47 W
2026/09/23 13:05:57.060, 0, 91 %, 26 %, 1493 MiB, 125.67 W
2026/09/23 13:05:57.061, 1, 90 %, 26 %, 1473 MiB, 120.68 W
2026/09/23 13:05:57.062, 2, 92 %, 27 %, 1493 MiB, 120.27 W
2026/09/23 13:05:57.063, 3, 92 %, 26 %, 1471 MiB, 128.08 W
2026/09/23 13:05:58.066, 0, 40 %, 3 %, 1493 MiB, 127.52 W
2026/09/23 13:05:58.067, 1, 37 %, 3 %, 1473 MiB, 122.53 W
2026/09/23 13:05:58.068, 2, 87 %, 25 %, 1493 MiB, 121.64 W
2026/09/23 13:05:58.069, 3, 39 %, 4 %, 1471 MiB, 129.45 W
2026/09/23 13:05:59.071, 0, 91 %, 26 %, 1493 MiB, 125.67 W
2026/09/23 13:05:59.072, 1, 91 %, 26 %, 1627 MiB, 119.31 W
2026/09/23 13:05:59.074, 2, 91 %, 27 %, 1601 MiB, 115.50 W
2026/09/23 13:05:59.075, 3, 92 %, 27 %, 1623 MiB, 119.07 W
2026/09/23 13:06:00.077, 0, 56 %, 9 %, 1493 MiB, 127.91 W
2026/09/23 13:06:00.078, 1, 56 %, 8 %, 1473 MiB, 122.45 W
2026/09/23 13:06:00.079, 2, 73 %, 19 %, 1493 MiB, 122.05 W
2026/09/23 13:06:00.080, 3, 48 %, 6 %, 1471 MiB, 130.24 W
2026/09/23 13:06:01.083, 0, 90 %, 26 %, 1493 MiB, 129.93 W
2026/09/23 13:06:01.084, 1, 90 %, 26 %, 1473 MiB, 124.46 W
2026/09/23 13:06:01.085, 2, 91 %, 26 %, 1493 MiB, 122.13 W
2026/09/23 13:06:01.085, 3, 91 %, 26 %, 1471 MiB, 128.08 W
2026/09/23 13:06:02.087, 0, 69 %, 15 %, 1493 MiB, 77.25 W
2026/09/23 13:06:02.090, 1, 68 %, 15 %, 1473 MiB, 73.33 W
2026/09/23 13:06:02.091, 2, 34 %, 2 %, 1493 MiB, 74.05 W
2026/09/23 13:06:02.092, 3, 62 %, 13 %, 1471 MiB, 76.29 W
2026/09/23 13:06:03.094, 0, 91 %, 26 %, 1497 MiB, 129.93 W
2026/09/23 13:06:03.095, 1, 90 %, 26 %, 1475 MiB, 117.38 W
2026/09/23 13:06:03.097, 2, 91 %, 26 %, 1497 MiB, 112.11 W
2026/09/23 13:06:03.098, 3, 92 %, 26 %, 1473 MiB, 118.50 W
2026/09/23 13:06:04.100, 0, 91 %, 26 %, 1497 MiB, 128.57 W
2026/09/23 13:06:04.101, 1, 90 %, 26 %, 1475 MiB, 118.27 W
2026/09/23 13:06:04.102, 2, 91 %, 26 %, 1497 MiB, 112.60 W
2026/09/23 13:06:04.103, 3, 92 %, 26 %, 1473 MiB, 117.54 W
2026/09/23 13:06:05.105, 0, 90 %, 26 %, 1497 MiB, 127.52 W
2026/09/23 13:06:05.107, 1, 91 %, 26 %, 1475 MiB, 122.53 W
2026/09/23 13:06:05.108, 2, 90 %, 27 %, 1497 MiB, 122.13 W
2026/09/23 13:06:05.109, 3, 92 %, 27 %, 1473 MiB, 130.41 W
