timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/22 18:56:31.372, 2, 40 %, 6 %, 2537 MiB, 71.57 W
2026/09/22 18:56:31.373, 3, 20 %, 4 %, 2119 MiB, 64.68 W
2026/09/22 18:56:32.375, 0, 96 %, 26 %, 2573 MiB, 121.32 W
2026/09/22 18:56:32.376, 1, 77 %, 20 %, 2159 MiB, 110.07 W
2026/09/22 18:56:32.377, 2, 96 %, 26 %, 2575 MiB, 118.66 W
2026/09/22 18:56:32.378, 3, 78 %, 20 %, 2157 MiB, 113.04 W
2026/09/22 18:56:33.380, 0, 96 %, 27 %, 2573 MiB, 125.10 W
2026/09/22 18:56:33.382, 1, 78 %, 20 %, 2159 MiB, 115.78 W
2026/09/22 18:56:33.383, 2, 96 %, 27 %, 2575 MiB, 121.00 W
2026/09/22 18:56:33.384, 3, 78 %, 20 %, 2157 MiB, 115.93 W
2026/09/22 18:56:34.386, 0, 96 %, 28 %, 2801 MiB, 127.52 W
2026/09/22 18:56:34.387, 1, 78 %, 20 %, 2387 MiB, 106.21 W
2026/09/22 18:56:34.388, 2, 96 %, 27 %, 2805 MiB, 123.90 W
2026/09/22 18:56:34.389, 3, 78 %, 21 %, 2157 MiB, 101.11 W
2026/09/22 18:56:35.393, 0, 96 %, 27 %, 2573 MiB, 127.03 W
2026/09/22 18:56:35.394, 1, 78 %, 20 %, 2159 MiB, 114.74 W
2026/09/22 18:56:35.395, 2, 96 %, 27 %, 2575 MiB, 123.42 W
2026/09/22 18:56:35.396, 3, 78 %, 21 %, 2157 MiB, 117.31 W
2026/09/22 18:56:36.398, 0, 96 %, 27 %, 2573 MiB, 128.08 W
2026/09/22 18:56:36.400, 1, 78 %, 20 %, 2159 MiB, 98.56 W
2026/09/22 18:56:36.401, 2, 95 %, 27 %, 2575 MiB, 120.19 W
2026/09/22 18:56:36.402, 3, 78 %, 20 %, 2157 MiB, 97.31 W
2026/09/22 18:56:37.405, 0, 96 %, 27 %, 2801 MiB, 129.53 W
2026/09/22 18:56:37.406, 1, 78 %, 21 %, 2387 MiB, 107.25 W
2026/09/22 18:56:37.407, 2, 96 %, 28 %, 2805 MiB, 126.89 W
2026/09/22 18:56:37.408, 3, 77 %, 20 %, 2157 MiB, 104.01 W
2026/09/22 18:56:38.411, 0, 96 %, 28 %, 2573 MiB, 129.05 W
2026/09/22 18:56:38.412, 1, 79 %, 21 %, 2159 MiB, 108.48 W
