timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 09:56:41.628, 1, 77 %, 4 %, 5951 MiB, 67.02 W
2026/09/23 09:56:41.630, 2, 0 %, 0 %, 4103 MiB, 73.03 W
2026/09/23 09:56:41.631, 3, 77 %, 4 %, 5951 MiB, 74.39 W
2026/09/23 09:56:42.633, 0, 0 %, 0 %, 4103 MiB, 74.39 W
2026/09/23 09:56:42.634, 1, 78 %, 12 %, 6459 MiB, 72.31 W
2026/09/23 09:56:42.636, 2, 0 %, 0 %, 4103 MiB, 73.03 W
2026/09/23 09:56:42.637, 3, 63 %, 11 %, 6459 MiB, 72.45 W
2026/09/23 09:56:43.639, 0, 60 %, 3 %, 4147 MiB, 76.77 W
2026/09/23 09:56:43.641, 1, 60 %, 3 %, 4095 MiB, 71.82 W
2026/09/23 09:56:43.642, 2, 59 %, 3 %, 4147 MiB, 74.44 W
2026/09/23 09:56:43.643, 3, 59 %, 3 %, 4095 MiB, 71.92 W
2026/09/23 09:56:44.645, 0, 63 %, 17 %, 4861 MiB, 115.20 W
2026/09/23 09:56:44.646, 1, 43 %, 10 %, 4737 MiB, 111.04 W
2026/09/23 09:56:44.647, 2, 64 %, 15 %, 4861 MiB, 111.96 W
2026/09/23 09:56:44.648, 3, 57 %, 13 %, 4735 MiB, 111.81 W
2026/09/23 09:56:45.651, 0, 97 %, 24 %, 5105 MiB, 122.93 W
2026/09/23 09:56:45.652, 1, 97 %, 25 %, 5101 MiB, 118.75 W
2026/09/23 09:56:45.653, 2, 98 %, 24 %, 5105 MiB, 122.53 W
2026/09/23 09:56:45.654, 3, 97 %, 25 %, 5093 MiB, 118.58 W
2026/09/23 09:56:46.657, 0, 98 %, 25 %, 4923 MiB, 119.95 W
2026/09/23 09:56:46.658, 1, 98 %, 25 %, 4827 MiB, 115.38 W
2026/09/23 09:56:46.659, 2, 98 %, 25 %, 4923 MiB, 116.80 W
2026/09/23 09:56:46.660, 3, 98 %, 25 %, 4823 MiB, 117.54 W
2026/09/23 09:56:47.662, 0, 97 %, 25 %, 4923 MiB, 118.58 W
2026/09/23 09:56:47.663, 1, 98 %, 25 %, 4827 MiB, 112.15 W
2026/09/23 09:56:47.664, 2, 97 %, 23 %, 4923 MiB, 110.17 W
2026/09/23 09:56:47.665, 3, 98 %, 25 %, 4823 MiB, 107.05 W
2026/09/23 09:56:48.668, 0, 97 %, 25 %, 4923 MiB, 107.53 W
2026/09/23 09:56:48.669, 1, 98 %, 24 %, 4827 MiB, 100.69 W
2026/09/23 09:56:48.671, 2, 98 %, 25 %, 4923 MiB, 99.57 W
2026/09/23 09:56:48.672, 3, 98 %, 24 %, 4823 MiB, 96.53 W
2026/09/23 09:56:49.674, 0, 97 %, 25 %, 4923 MiB, 122.85 W
2026/09/23 09:56:49.675, 1, 98 %, 25 %, 4827 MiB, 120.68 W
2026/09/23 09:56:49.676, 2, 98 %, 25 %, 4923 MiB, 119.22 W
2026/09/23 09:56:49.677, 3, 99 %, 25 %, 4823 MiB, 120.44 W
2026/09/23 09:56:50.680, 0, 97 %, 25 %, 4923 MiB, 124.39 W
2026/09/23 09:56:50.681, 1, 98 %, 25 %, 4827 MiB, 115.45 W
2026/09/23 09:56:50.682, 2, 99 %, 26 %, 4923 MiB, 112.93 W
2026/09/23 09:56:50.683, 3, 96 %, 25 %, 4823 MiB, 105.11 W
2026/09/23 09:56:51.686, 0, 97 %, 25 %, 4923 MiB, 124.79 W
2026/09/23 09:56:51.687, 1, 98 %, 25 %, 4827 MiB, 121.08 W
2026/09/23 09:56:51.688, 2, 96 %, 25 %, 4923 MiB, 121.57 W
2026/09/23 09:56:51.691, 3, 97 %, 25 %, 4823 MiB, 123.25 W
2026/09/23 09:56:52.693, 0, 97 %, 25 %, 4923 MiB, 119.95 W
2026/09/23 09:56:52.694, 1, 98 %, 25 %, 4827 MiB, 120.20 W
2026/09/23 09:56:52.695, 2, 98 %, 24 %, 4923 MiB, 117.69 W
2026/09/23 09:56:52.696, 3, 97 %, 25 %, 4823 MiB, 120.36 W
2026/09/23 09:56:53.699, 0, 69 %, 2 %, 4923 MiB, 80.17 W
2026/09/23 09:56:53.700, 1, 48 %, 4 %, 4827 MiB, 72.26 W
2026/09/23 09:56:53.701, 2, 69 %, 2 %, 4923 MiB, 74.93 W
2026/09/23 09:56:53.703, 3, 69 %, 2 %, 4823 MiB, 86.42 W
2026/09/23 09:56:54.705, 0, 96 %, 25 %, 4923 MiB, 119.95 W
2026/09/23 09:56:54.706, 1, 98 %, 25 %, 4827 MiB, 119.15 W
2026/09/23 09:56:54.707, 2, 98 %, 26 %, 4923 MiB, 117.21 W
2026/09/23 09:56:54.708, 3, 98 %, 25 %, 4823 MiB, 120.92 W
