timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 13:28:02.910, 0, 94 %, 27 %, 2231 MiB, 127.20 W
2026/09/23 13:28:02.912, 1, 95 %, 26 %, 2235 MiB, 119.23 W
2026/09/23 13:28:02.913, 2, 95 %, 27 %, 2239 MiB, 122.21 W
2026/09/23 13:28:02.914, 3, 95 %, 27 %, 2231 MiB, 126.07 W
2026/09/23 13:28:03.917, 0, 94 %, 27 %, 2231 MiB, 127.60 W
2026/09/23 13:28:03.918, 1, 93 %, 27 %, 2235 MiB, 123.01 W
2026/09/23 13:28:03.919, 2, 95 %, 27 %, 2239 MiB, 122.61 W
2026/09/23 13:28:03.920, 3, 95 %, 27 %, 2231 MiB, 128.48 W
2026/09/23 13:28:04.922, 0, 94 %, 27 %, 2231 MiB, 128.57 W
2026/09/23 13:28:04.923, 1, 94 %, 27 %, 2235 MiB, 123.49 W
2026/09/23 13:28:04.924, 2, 95 %, 27 %, 2239 MiB, 122.61 W
2026/09/23 13:28:04.925, 3, 94 %, 27 %, 2231 MiB, 128.96 W
2026/09/23 13:28:05.927, 0, 37 %, 2 %, 2231 MiB, 129.45 W
2026/09/23 13:28:05.928, 1, 41 %, 2 %, 2235 MiB, 124.46 W
2026/09/23 13:28:05.929, 2, 36 %, 1 %, 2239 MiB, 123.58 W
2026/09/23 13:28:05.930, 3, 49 %, 7 %, 2231 MiB, 129.93 W
2026/09/23 13:28:06.933, 0, 94 %, 27 %, 2231 MiB, 125.19 W
2026/09/23 13:28:06.934, 1, 93 %, 27 %, 2233 MiB, 122.13 W
2026/09/23 13:28:06.935, 2, 95 %, 27 %, 2239 MiB, 121.24 W
2026/09/23 13:28:06.936, 3, 95 %, 27 %, 2231 MiB, 128.00 W
2026/09/23 13:28:07.938, 0, 94 %, 27 %, 2231 MiB, 129.45 W
2026/09/23 13:28:07.939, 1, 94 %, 27 %, 2233 MiB, 123.97 W
2026/09/23 13:28:07.940, 2, 94 %, 27 %, 2239 MiB, 123.58 W
2026/09/23 13:28:07.941, 3, 95 %, 28 %, 2231 MiB, 129.84 W
2026/09/23 13:28:08.943, 0, 93 %, 27 %, 2231 MiB, 128.08 W
2026/09/23 13:28:08.946, 1, 94 %, 27 %, 2233 MiB, 123.01 W
2026/09/23 13:28:08.947, 2, 95 %, 27 %, 2501 MiB, 120.27 W
2026/09/23 13:28:08.948, 3, 95 %, 28 %, 2485 MiB, 123.74 W
2026/09/23 13:28:09.951, 0, 94 %, 27 %, 2231 MiB, 129.45 W
2026/09/23 13:28:09.952, 1, 94 %, 27 %, 2233 MiB, 125.42 W
2026/09/23 13:28:09.953, 2, 95 %, 27 %, 2239 MiB, 124.07 W
2026/09/23 13:28:09.954, 3, 95 %, 28 %, 2231 MiB, 131.38 W
2026/09/23 13:28:10.956, 0, 93 %, 27 %, 2231 MiB, 129.93 W
2026/09/23 13:28:10.957, 1, 94 %, 27 %, 2233 MiB, 125.42 W
2026/09/23 13:28:10.958, 2, 95 %, 28 %, 2239 MiB, 124.55 W
2026/09/23 13:28:10.959, 3, 95 %, 28 %, 2231 MiB, 131.38 W
2026/09/23 13:28:11.961, 0, 94 %, 27 %, 2231 MiB, 128.96 W
2026/09/23 13:28:11.962, 1, 94 %, 27 %, 2233 MiB, 123.49 W
2026/09/23 13:28:11.964, 2, 95 %, 28 %, 2239 MiB, 124.55 W
2026/09/23 13:28:11.965, 3, 95 %, 28 %, 2231 MiB, 130.41 W
2026/09/23 13:28:12.967, 0, 77 %, 20 %, 2231 MiB, 75.36 W
2026/09/23 13:28:12.968, 1, 80 %, 20 %, 2233 MiB, 71.87 W
2026/09/23 13:28:12.969, 2, 75 %, 19 %, 2239 MiB, 72.64 W
2026/09/23 13:28:12.971, 3, 59 %, 11 %, 2231 MiB, 74.39 W
2026/09/23 13:28:13.973, 0, 94 %, 27 %, 2231 MiB, 130.89 W
2026/09/23 13:28:13.975, 1, 94 %, 28 %, 2233 MiB, 125.42 W
2026/09/23 13:28:13.976, 2, 95 %, 28 %, 2239 MiB, 125.03 W
2026/09/23 13:28:13.977, 3, 95 %, 28 %, 2231 MiB, 131.86 W
2026/09/23 13:28:14.980, 0, 93 %, 28 %, 2231 MiB, 125.67 W
2026/09/23 13:28:14.981, 1, 94 %, 28 %, 2233 MiB, 121.64 W
2026/09/23 13:28:14.982, 2, 95 %, 28 %, 2239 MiB, 121.16 W
2026/09/23 13:28:14.983, 3, 95 %, 28 %, 2231 MiB, 127.52 W
2026/09/23 13:28:15.985, 0, 94 %, 27 %, 2231 MiB, 131.38 W
2026/09/23 13:28:15.987, 1, 94 %, 27 %, 2233 MiB, 125.82 W
2026/09/23 13:28:15.988, 2, 95 %, 28 %, 2239 MiB, 125.03 W
2026/09/23 13:28:15.989, 3, 95 %, 28 %, 2231 MiB, 132.34 W
2026/09/23 13:28:16.991, 0, 66 %, 18 %, 2231 MiB, 128.48 W
2026/09/23 13:28:16.992, 1, 65 %, 18 %, 2233 MiB, 123.97 W
2026/09/23 13:28:16.993, 2, 76 %, 20 %, 2239 MiB, 125.03 W
2026/09/23 13:28:16.994, 3, 93 %, 27 %, 2485 MiB, 127.03 W
2026/09/23 13:28:17.997, 0, 88 %, 26 %, 2231 MiB, 125.19 W
2026/09/23 13:28:17.998, 1, 93 %, 28 %, 2233 MiB, 121.16 W
2026/09/23 13:28:17.999, 2, 92 %, 26 %, 2239 MiB, 120.68 W
2026/09/23 13:28:18.000, 3, 95 %, 28 %, 2231 MiB, 127.52 W
2026/09/23 13:28:19.002, 0, 92 %, 28 %, 2231 MiB, 127.69 W
2026/09/23 13:28:19.003, 1, 94 %, 28 %, 2285 MiB, 119.64 W
2026/09/23 13:28:19.004, 2, 95 %, 28 %, 2239 MiB, 120.68 W
2026/09/23 13:28:19.005, 3, 96 %, 28 %, 2231 MiB, 126.95 W
2026/09/23 13:28:20.007, 0, 93 %, 28 %, 2231 MiB, 128.57 W
2026/09/23 13:28:20.009, 1, 94 %, 28 %, 2285 MiB, 120.12 W
2026/09/23 13:28:20.010, 2, 95 %, 28 %, 2239 MiB, 122.13 W
2026/09/23 13:28:20.011, 3, 95 %, 28 %, 2231 MiB, 126.95 W
2026/09/23 13:28:21.013, 0, 93 %, 28 %, 2231 MiB, 128.17 W
2026/09/23 13:28:21.014, 1, 94 %, 28 %, 2285 MiB, 123.09 W
2026/09/23 13:28:21.015, 2, 94 %, 29 %, 2239 MiB, 120.68 W
2026/09/23 13:28:21.016, 3, 95 %, 28 %, 2231 MiB, 127.91 W
2026/09/23 13:28:22.018, 0, 93 %, 28 %, 2231 MiB, 125.27 W
2026/09/23 13:28:22.020, 1, 94 %, 29 %, 2285 MiB, 113.60 W
2026/09/23 13:28:22.021, 2, 94 %, 28 %, 2239 MiB, 111.70 W
2026/09/23 13:28:22.022, 3, 95 %, 29 %, 2281 MiB, 115.28 W
2026/09/23 13:28:23.025, 0, 93 %, 28 %, 2231 MiB, 131.86 W
2026/09/23 13:28:23.026, 1, 94 %, 29 %, 2285 MiB, 125.90 W
2026/09/23 13:28:23.027, 2, 94 %, 29 %, 2239 MiB, 125.52 W
2026/09/23 13:28:23.028, 3, 95 %, 29 %, 2281 MiB, 131.86 W
2026/09/23 13:28:24.030, 0, 92 %, 27 %, 2231 MiB, 121.89 W
2026/09/23 13:28:24.031, 1, 93 %, 28 %, 2285 MiB, 113.11 W
2026/09/23 13:28:24.032, 2, 93 %, 27 %, 2239 MiB, 112.11 W
2026/09/23 13:28:24.033, 3, 95 %, 29 %, 2281 MiB, 111.81 W
2026/09/23 13:28:25.035, 0, 93 %, 29 %, 2283 MiB, 134.27 W
2026/09/23 13:28:25.036, 1, 93 %, 29 %, 2285 MiB, 126.86 W
2026/09/23 13:28:25.038, 2, 94 %, 29 %, 2239 MiB, 126.00 W
2026/09/23 13:28:25.039, 3, 95 %, 29 %, 2281 MiB, 133.22 W
2026/09/23 13:28:26.043, 0, 94 %, 28 %, 2283 MiB, 123.25 W
2026/09/23 13:28:26.044, 1, 94 %, 29 %, 2283 MiB, 118.35 W
2026/09/23 13:28:26.045, 2, 95 %, 28 %, 2239 MiB, 118.74 W
2026/09/23 13:28:26.046, 3, 96 %, 30 %, 2281 MiB, 125.19 W
2026/09/23 13:28:27.048, 0, 93 %, 29 %, 2283 MiB, 133.79 W
2026/09/23 13:28:27.050, 1, 93 %, 29 %, 2285 MiB, 126.86 W
2026/09/23 13:28:27.051, 2, 94 %, 29 %, 2239 MiB, 125.92 W
2026/09/23 13:28:27.052, 3, 96 %, 29 %, 2281 MiB, 132.25 W
2026/09/23 13:28:28.054, 0, 41 %, 1 %, 2283 MiB, 76.82 W
2026/09/23 13:28:28.055, 1, 41 %, 1 %, 2285 MiB, 72.36 W
2026/09/23 13:28:28.056, 2, 37 %, 1 %, 2239 MiB, 73.57 W
2026/09/23 13:28:28.058, 3, 69 %, 16 %, 2281 MiB, 74.83 W
2026/09/23 13:28:29.060, 0, 93 %, 29 %, 2283 MiB, 133.70 W
2026/09/23 13:28:29.061, 1, 93 %, 29 %, 2283 MiB, 126.30 W
2026/09/23 13:28:29.062, 2, 94 %, 29 %, 2239 MiB, 125.92 W
2026/09/23 13:28:29.064, 3, 96 %, 29 %, 2281 MiB, 133.22 W
2026/09/23 13:28:30.066, 0, 93 %, 29 %, 2589 MiB, 130.01 W
2026/09/23 13:28:30.067, 1, 93 %, 29 %, 2589 MiB, 117.86 W
2026/09/23 13:28:30.068, 2, 94 %, 29 %, 2239 MiB, 116.47 W
2026/09/23 13:28:30.069, 3, 95 %, 30 %, 2281 MiB, 118.99 W
2026/09/23 13:28:31.072, 0, 94 %, 29 %, 2283 MiB, 127.20 W
2026/09/23 13:28:31.073, 1, 93 %, 29 %, 2283 MiB, 121.16 W
2026/09/23 13:28:31.075, 2, 94 %, 30 %, 2291 MiB, 121.24 W
2026/09/23 13:28:31.076, 3, 95 %, 30 %, 2281 MiB, 128.96 W
2026/09/23 13:28:32.079, 0, 66 %, 19 %, 2283 MiB, 134.18 W
2026/09/23 13:28:32.080, 1, 65 %, 19 %, 2283 MiB, 126.78 W
2026/09/23 13:28:32.081, 2, 73 %, 19 %, 2291 MiB, 126.40 W
2026/09/23 13:28:32.082, 3, 37 %, 1 %, 2281 MiB, 134.58 W
2026/09/23 13:28:33.084, 0, 93 %, 29 %, 2283 MiB, 132.82 W
2026/09/23 13:28:33.085, 1, 92 %, 29 %, 2283 MiB, 123.97 W
2026/09/23 13:28:33.086, 2, 94 %, 29 %, 2291 MiB, 125.03 W
2026/09/23 13:28:33.087, 3, 95 %, 29 %, 2585 MiB, 125.59 W
2026/09/23 13:28:34.090, 0, 92 %, 29 %, 2283 MiB, 127.69 W
2026/09/23 13:28:34.091, 1, 92 %, 29 %, 2283 MiB, 115.05 W
2026/09/23 13:28:34.092, 2, 93 %, 29 %, 2605 MiB, 111.62 W
2026/09/23 13:28:34.093, 3, 94 %, 29 %, 2281 MiB, 115.68 W
2026/09/23 13:28:35.095, 0, 93 %, 29 %, 2283 MiB, 123.34 W
2026/09/23 13:28:35.096, 1, 92 %, 29 %, 2283 MiB, 119.23 W
2026/09/23 13:28:35.098, 2, 94 %, 30 %, 2291 MiB, 118.33 W
2026/09/23 13:28:35.099, 3, 95 %, 29 %, 2281 MiB, 126.55 W
2026/09/23 13:28:36.101, 0, 94 %, 29 %, 2283 MiB, 132.82 W
2026/09/23 13:28:36.102, 1, 93 %, 29 %, 2283 MiB, 126.86 W
2026/09/23 13:28:36.103, 2, 95 %, 30 %, 2291 MiB, 125.92 W
2026/09/23 13:28:36.104, 3, 91 %, 28 %, 2281 MiB, 134.18 W
2026/09/23 13:28:37.106, 0, 94 %, 29 %, 2283 MiB, 134.67 W
2026/09/23 13:28:37.107, 1, 94 %, 29 %, 2283 MiB, 127.35 W
2026/09/23 13:28:37.108, 2, 94 %, 29 %, 2291 MiB, 127.46 W
2026/09/23 13:28:37.109, 3, 95 %, 30 %, 2281 MiB, 135.15 W
2026/09/23 13:28:38.112, 0, 95 %, 29 %, 2283 MiB, 134.67 W
2026/09/23 13:28:38.113, 1, 94 %, 29 %, 2283 MiB, 127.26 W
2026/09/23 13:28:38.114, 2, 95 %, 29 %, 2291 MiB, 127.46 W
2026/09/23 13:28:38.116, 3, 96 %, 30 %, 2281 MiB, 132.34 W
2026/09/23 13:28:39.118, 0, 94 %, 29 %, 2283 MiB, 135.24 W
2026/09/23 13:28:39.119, 1, 93 %, 29 %, 2283 MiB, 127.83 W
2026/09/23 13:28:39.120, 2, 95 %, 30 %, 2291 MiB, 124.07 W
2026/09/23 13:28:39.121, 3, 96 %, 30 %, 2281 MiB, 126.15 W
2026/09/23 13:28:40.125, 0, 93 %, 29 %, 2283 MiB, 127.12 W
2026/09/23 13:28:40.126, 1, 93 %, 28 %, 2283 MiB, 116.01 W
2026/09/23 13:28:40.127, 2, 95 %, 29 %, 2291 MiB, 112.60 W
2026/09/23 13:28:40.128, 3, 96 %, 29 %, 2281 MiB, 117.13 W
2026/09/23 13:28:41.130, 0, 94 %, 29 %, 2589 MiB, 128.48 W
2026/09/23 13:28:41.131, 1, 94 %, 29 %, 2591 MiB, 118.35 W
2026/09/23 13:28:41.133, 2, 96 %, 30 %, 2291 MiB, 116.96 W
2026/09/23 13:28:41.134, 3, 96 %, 29 %, 2281 MiB, 119.47 W
2026/09/23 13:28:42.136, 0, 93 %, 29 %, 2283 MiB, 130.41 W
2026/09/23 13:28:42.137, 1, 93 %, 29 %, 2285 MiB, 123.09 W
2026/09/23 13:28:42.138, 2, 95 %, 30 %, 2291 MiB, 120.35 W
2026/09/23 13:28:42.140, 3, 95 %, 30 %, 2585 MiB, 124.30 W
2026/09/23 13:28:43.143, 0, 93 %, 29 %, 2283 MiB, 131.86 W
2026/09/23 13:28:43.144, 1, 93 %, 29 %, 2285 MiB, 124.46 W
2026/09/23 13:28:43.145, 2, 94 %, 30 %, 2291 MiB, 121.24 W
2026/09/23 13:28:43.147, 3, 95 %, 30 %, 2585 MiB, 125.19 W
2026/09/23 13:28:44.149, 0, 94 %, 29 %, 2283 MiB, 128.08 W
2026/09/23 13:28:44.150, 1, 94 %, 29 %, 2285 MiB, 125.50 W
2026/09/23 13:28:44.151, 2, 95 %, 30 %, 2291 MiB, 122.53 W
2026/09/23 13:28:44.153, 3, 96 %, 29 %, 2281 MiB, 131.77 W
2026/09/23 13:28:45.155, 0, 94 %, 29 %, 2283 MiB, 130.50 W
2026/09/23 13:28:45.156, 1, 94 %, 29 %, 2285 MiB, 123.97 W
2026/09/23 13:28:45.157, 2, 95 %, 30 %, 2291 MiB, 123.10 W
2026/09/23 13:28:45.158, 3, 95 %, 30 %, 2281 MiB, 130.32 W
2026/09/23 13:28:46.160, 0, 93 %, 29 %, 2283 MiB, 127.03 W
2026/09/23 13:28:46.161, 1, 93 %, 29 %, 2285 MiB, 121.00 W
2026/09/23 13:28:46.162, 2, 95 %, 30 %, 2291 MiB, 122.21 W
2026/09/23 13:28:46.163, 3, 95 %, 30 %, 2281 MiB, 128.96 W
2026/09/23 13:28:47.165, 0, 93 %, 29 %, 2283 MiB, 83.08 W
2026/09/23 13:28:47.166, 1, 89 %, 29 %, 2285 MiB, 78.17 W
2026/09/23 13:28:47.168, 2, 90 %, 29 %, 2291 MiB, 78.43 W
2026/09/23 13:28:47.169, 3, 83 %, 24 %, 2281 MiB, 80.65 W
2026/09/23 13:28:48.171, 0, 93 %, 29 %, 2283 MiB, 127.69 W
2026/09/23 13:28:48.173, 1, 93 %, 30 %, 2285 MiB, 121.73 W
2026/09/23 13:28:48.174, 2, 94 %, 30 %, 2291 MiB, 119.71 W
2026/09/23 13:28:48.175, 3, 95 %, 30 %, 2281 MiB, 127.52 W
2026/09/23 13:28:49.177, 0, 93 %, 29 %, 2283 MiB, 128.17 W
2026/09/23 13:28:49.178, 1, 92 %, 30 %, 2591 MiB, 116.98 W
2026/09/23 13:28:49.179, 2, 94 %, 30 %, 2291 MiB, 112.60 W
2026/09/23 13:28:49.180, 3, 96 %, 29 %, 2281 MiB, 117.13 W
2026/09/23 13:28:50.183, 0, 94 %, 29 %, 2283 MiB, 132.34 W
2026/09/23 13:28:50.184, 1, 93 %, 29 %, 2285 MiB, 124.46 W
2026/09/23 13:28:50.185, 2, 95 %, 30 %, 2291 MiB, 124.55 W
2026/09/23 13:28:50.186, 3, 97 %, 30 %, 2281 MiB, 132.34 W
2026/09/23 13:28:51.188, 0, 89 %, 26 %, 2283 MiB, 78.23 W
2026/09/23 13:28:51.189, 1, 62 %, 12 %, 2285 MiB, 73.81 W
2026/09/23 13:28:51.190, 2, 61 %, 12 %, 2291 MiB, 74.05 W
2026/09/23 13:28:51.191, 3, 40 %, 2 %, 2281 MiB, 76.77 W
2026/09/23 13:28:52.193, 0, 94 %, 29 %, 2589 MiB, 128.00 W
2026/09/23 13:28:52.195, 1, 93 %, 30 %, 2591 MiB, 119.80 W
2026/09/23 13:28:52.196, 2, 95 %, 30 %, 2291 MiB, 115.50 W
2026/09/23 13:28:52.197, 3, 96 %, 30 %, 2281 MiB, 118.99 W
2026/09/23 13:28:53.199, 0, 94 %, 29 %, 2283 MiB, 133.79 W
2026/09/23 13:28:53.200, 1, 93 %, 29 %, 2285 MiB, 129.19 W
2026/09/23 13:28:53.203, 2, 95 %, 30 %, 2291 MiB, 124.95 W
2026/09/23 13:28:53.204, 3, 89 %, 28 %, 2281 MiB, 135.63 W
2026/09/23 13:28:54.206, 0, 93 %, 29 %, 2283 MiB, 133.31 W
2026/09/23 13:28:54.207, 1, 93 %, 30 %, 2285 MiB, 128.23 W
2026/09/23 13:28:54.209, 2, 94 %, 31 %, 2291 MiB, 126.49 W
2026/09/23 13:28:54.210, 3, 95 %, 30 %, 2281 MiB, 135.15 W
2026/09/23 13:28:55.212, 0, 52 %, 6 %, 2283 MiB, 128.48 W
2026/09/23 13:28:55.213, 1, 41 %, 1 %, 2285 MiB, 123.01 W
2026/09/23 13:28:55.214, 2, 37 %, 1 %, 2291 MiB, 123.10 W
2026/09/23 13:28:55.215, 3, 39 %, 3 %, 2281 MiB, 131.29 W
2026/09/23 13:28:56.218, 0, 93 %, 29 %, 2283 MiB, 133.79 W
2026/09/23 13:28:56.219, 1, 92 %, 30 %, 2285 MiB, 128.31 W
2026/09/23 13:28:56.220, 2, 94 %, 30 %, 2291 MiB, 126.40 W
2026/09/23 13:28:56.221, 3, 95 %, 30 %, 2281 MiB, 135.63 W
2026/09/23 13:28:57.223, 0, 94 %, 29 %, 2283 MiB, 130.89 W
2026/09/23 13:28:57.224, 1, 92 %, 29 %, 2285 MiB, 124.94 W
2026/09/23 13:28:57.225, 2, 94 %, 30 %, 2291 MiB, 125.52 W
2026/09/23 13:28:57.226, 3, 96 %, 30 %, 2281 MiB, 133.31 W
2026/09/23 13:28:58.228, 0, 94 %, 30 %, 2283 MiB, 124.22 W
2026/09/23 13:28:58.230, 1, 93 %, 29 %, 2285 MiB, 120.12 W
2026/09/23 13:28:58.231, 2, 95 %, 30 %, 2291 MiB, 120.19 W
2026/09/23 13:28:58.232, 3, 95 %, 30 %, 2281 MiB, 128.00 W
2026/09/23 13:28:59.234, 0, 36 %, 2 %, 2283 MiB, 132.25 W
2026/09/23 13:28:59.236, 1, 55 %, 14 %, 2285 MiB, 126.78 W
2026/09/23 13:28:59.237, 2, 62 %, 14 %, 2291 MiB, 124.95 W
2026/09/23 13:28:59.238, 3, 83 %, 24 %, 2281 MiB, 133.13 W
2026/09/23 13:29:00.241, 0, 93 %, 29 %, 2283 MiB, 128.08 W
2026/09/23 13:29:00.242, 1, 93 %, 29 %, 2285 MiB, 121.64 W
2026/09/23 13:29:00.243, 2, 95 %, 29 %, 2291 MiB, 122.69 W
2026/09/23 13:29:00.244, 3, 95 %, 30 %, 2281 MiB, 130.81 W
2026/09/23 13:29:01.246, 0, 92 %, 30 %, 2283 MiB, 133.31 W
2026/09/23 13:29:01.247, 1, 93 %, 29 %, 2285 MiB, 123.01 W
2026/09/23 13:29:01.249, 2, 95 %, 30 %, 2605 MiB, 119.30 W
2026/09/23 13:29:01.250, 3, 95 %, 30 %, 2585 MiB, 124.79 W
2026/09/23 13:29:02.252, 0, 94 %, 29 %, 2283 MiB, 137.08 W
2026/09/23 13:29:02.253, 1, 92 %, 30 %, 2285 MiB, 130.15 W
2026/09/23 13:29:02.254, 2, 94 %, 30 %, 2291 MiB, 128.34 W
2026/09/23 13:29:02.255, 3, 96 %, 30 %, 2281 MiB, 136.59 W
