2026/09/22 14:45:02.114, 120, 143771, 0
2026/09/22 14:45:02.371, 120, 143771, 0
2026/09/22 14:45:02.631, 120, 143771, 0
2026/09/22 14:45:02.943, 120, 143771, 0
2026/09/22 14:45:03.195, 120, 143771, 0
2026/09/22 14:45:03.446, 120, 143771, 0
2026/09/22 14:45:03.698, 143185, 143771, 0
2026/09/22 14:45:03.948, 143185, 143771, 100
2026/09/22 14:45:04.198, 143185, 143771, 45
2026/09/22 14:45:04.448, 143185, 143771, 0
2026/09/22 14:45:04.698, 116, 143771, 0
2026/09/22 14:45:05.019, 116, 143771, 60
2026/09/22 14:45:05.269, 116, 143771, 100
2026/09/22 14:45:05.519, 120, 143771, 17
2026/09/22 14:45:05.770, 120, 143771, 0
2026/09/22 14:45:06.021, 120, 143771, 0
2026/09/22 14:45:06.273, 120, 143771, 0
2026/09/22 14:45:06.523, 120, 143771, 0
2026/09/22 14:45:06.778, 120, 143771, 0
2026/09/22 14:45:07.041, 138, 143771, 0
2026/09/22 14:45:07.292, 143185, 143771, 0
2026/09/22 14:45:07.542, 143185, 143771, 62
2026/09/22 14:45:07.792, 143185, 143771, 5
2026/09/22 14:45:08.042, 143184, 143771, 0
2026/09/22 14:45:08.292, 116, 143771, 0
2026/09/22 14:45:08.549, 116, 143771, 93
2026/09/22 14:45:08.835, 120, 143771, 84
2026/09/22 14:45:09.086, 120, 143771, 0
2026/09/22 14:45:09.336, 120, 143771, 0
2026/09/22 14:45:09.611, 120, 143771, 0
2026/09/22 14:45:09.921, 120, 143771, 0
2026/09/22 14:45:10.172, 120, 143771, 0
2026/09/22 14:45:10.422, 120, 143771, 0
2026/09/22 14:45:10.672, 120, 143771, 0
2026/09/22 14:45:10.923, 120, 143771, 0
2026/09/22 14:45:11.173, 120, 143771, 0
2026/09/22 14:45:11.423, 120, 143771, 0
2026/09/22 14:45:11.673, 116, 143771, 0
2026/09/22 14:45:11.979, 116, 143771, 0
2026/09/22 14:45:12.236, 116, 143771, 0
2026/09/22 14:45:12.487, 120, 143771, 0
2026/09/22 14:45:12.739, 120, 143771, 0
2026/09/22 14:45:13.001, 120, 143771, 0
2026/09/22 14:45:13.255, 120, 143771, 0
2026/09/22 14:45:13.509, 120, 143771, 0
2026/09/22 14:45:13.760, 120, 143771, 0
2026/09/22 14:45:14.017, 120, 143771, 0
2026/09/22 14:45:14.267, 120, 143771, 0
2026/09/22 14:45:14.517, 120, 143771, 0
2026/09/22 14:45:14.767, 120, 143771, 0
2026/09/22 14:45:15.017, 120, 143771, 0
2026/09/22 14:45:15.268, 116, 143771, 0
2026/09/22 14:45:15.572, 116, 143771, 0
2026/09/22 14:45:15.831, 120, 143771, 0
2026/09/22 14:45:16.091, 120, 143771, 0
2026/09/22 14:45:16.342, 120, 143771, 0
2026/09/22 14:45:16.592, 120, 143771, 0
2026/09/22 14:45:16.870, 120, 143771, 0
2026/09/22 14:45:17.120, 120, 143771, 0
2026/09/22 14:45:17.387, 120, 143771, 0
2026/09/22 14:45:17.637, 116, 143771, 0
2026/09/22 14:45:17.888, 116, 143771, 0
2026/09/22 14:45:18.138, 116, 143771, 0
2026/09/22 14:45:18.403, 120, 143771, 0
2026/09/22 14:45:18.719, 120, 143771, 0
