timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/24 05:04:11.481, 0, 0 %, 0 %, 107 MiB, 44.90 W
2026/09/24 05:04:11.482, 1, 0 %, 0 %, 107 MiB, 42.44 W
2026/09/24 05:04:11.484, 2, 0 %, 0 %, 107 MiB, 43.01 W
2026/09/24 05:04:11.485, 3, 0 %, 0 %, 107 MiB, 44.41 W
2026/09/24 05:04:12.486, 0, 0 %, 0 %, 107 MiB, 44.93 W
2026/09/24 05:04:12.488, 1, 0 %, 0 %, 107 MiB, 42.44 W
2026/09/24 05:04:12.489, 2, 0 %, 0 %, 107 MiB, 43.01 W
2026/09/24 05:04:12.490, 3, 0 %, 0 %, 107 MiB, 44.41 W
2026/09/24 05:04:13.492, 0, 0 %, 0 %, 111 MiB, 44.93 W
2026/09/24 05:04:13.493, 1, 0 %, 0 %, 111 MiB, 42.44 W
2026/09/24 05:04:13.494, 2, 0 %, 0 %, 111 MiB, 43.01 W
2026/09/24 05:04:13.495, 3, 0 %, 0 %, 111 MiB, 44.41 W
2026/09/24 05:04:14.498, 0, 0 %, 0 %, 123 MiB, 44.90 W
2026/09/24 05:04:14.502, 1, 0 %, 0 %, 123 MiB, 42.41 W
2026/09/24 05:04:14.508, 2, 0 %, 0 %, 123 MiB, 43.01 W
2026/09/24 05:04:14.510, 3, 0 %, 0 %, 123 MiB, 44.38 W
2026/09/24 05:04:15.514, 0, 0 %, 0 %, 429 MiB, 62.30 W
2026/09/24 05:04:15.515, 1, 0 %, 0 %, 429 MiB, 58.34 W
2026/09/24 05:04:15.516, 2, 0 %, 0 %, 429 MiB, 59.95 W
2026/09/24 05:04:15.517, 3, 0 %, 0 %, 429 MiB, 60.80 W
2026/09/24 05:04:16.519, 0, 24 %, 2 %, 735 MiB, 63.71 W
2026/09/24 05:04:16.521, 1, 27 %, 2 %, 735 MiB, 58.78 W
2026/09/24 05:04:16.522, 2, 26 %, 2 %, 735 MiB, 61.85 W
2026/09/24 05:04:16.523, 3, 25 %, 2 %, 735 MiB, 61.29 W
2026/09/24 05:04:17.525, 0, 27 %, 2 %, 955 MiB, 62.74 W
2026/09/24 05:04:17.528, 1, 26 %, 2 %, 737 MiB, 59.23 W
2026/09/24 05:04:17.529, 2, 24 %, 2 %, 955 MiB, 60.44 W
2026/09/24 05:04:17.530, 3, 25 %, 2 %, 955 MiB, 61.29 W
2026/09/24 05:04:18.532, 0, 28 %, 3 %, 849 MiB, 62.78 W
2026/09/24 05:04:18.533, 1, 30 %, 2 %, 849 MiB, 58.34 W
2026/09/24 05:04:18.534, 2, 25 %, 2 %, 849 MiB, 60.44 W
2026/09/24 05:04:18.535, 3, 24 %, 1 %, 1167 MiB, 61.29 W
2026/09/24 05:04:19.538, 0, 30 %, 2 %, 963 MiB, 62.30 W
2026/09/24 05:04:19.539, 1, 27 %, 1 %, 963 MiB, 58.34 W
2026/09/24 05:04:19.540, 2, 26 %, 2 %, 963 MiB, 59.95 W
2026/09/24 05:04:19.541, 3, 27 %, 2 %, 1385 MiB, 61.29 W
2026/09/24 05:04:20.543, 0, 22 %, 2 %, 1679 MiB, 63.76 W
2026/09/24 05:04:20.545, 1, 26 %, 1 %, 1679 MiB, 59.79 W
2026/09/24 05:04:20.546, 2, 0 %, 0 %, 1011 MiB, 59.95 W
2026/09/24 05:04:20.547, 3, 0 %, 0 %, 1011 MiB, 60.80 W
2026/09/24 05:04:21.549, 0, 15 %, 1 %, 1205 MiB, 63.23 W
2026/09/24 05:04:21.550, 1, 18 %, 1 %, 1205 MiB, 59.27 W
2026/09/24 05:04:21.551, 2, 6 %, 0 %, 1143 MiB, 60.44 W
2026/09/24 05:04:21.552, 3, 0 %, 0 %, 1143 MiB, 60.76 W
2026/09/24 05:04:22.554, 0, 85 %, 22 %, 1467 MiB, 115.20 W
2026/09/24 05:04:22.556, 1, 87 %, 22 %, 1465 MiB, 104.91 W
2026/09/24 05:04:22.557, 2, 68 %, 17 %, 1287 MiB, 95.63 W
2026/09/24 05:04:22.558, 3, 68 %, 16 %, 1289 MiB, 93.50 W
2026/09/24 05:04:23.560, 0, 89 %, 23 %, 1467 MiB, 116.09 W
2026/09/24 05:04:23.561, 1, 89 %, 22 %, 1465 MiB, 106.70 W
2026/09/24 05:04:23.562, 2, 73 %, 18 %, 1359 MiB, 99.50 W
2026/09/24 05:04:23.563, 3, 73 %, 18 %, 1341 MiB, 94.89 W
2026/09/24 05:04:24.565, 0, 89 %, 23 %, 1467 MiB, 118.91 W
2026/09/24 05:04:24.566, 1, 89 %, 24 %, 1465 MiB, 114.82 W
2026/09/24 05:04:24.567, 2, 73 %, 18 %, 1359 MiB, 113.34 W
2026/09/24 05:04:24.568, 3, 74 %, 19 %, 1359 MiB, 111.59 W
2026/09/24 05:04:25.571, 0, 90 %, 24 %, 1467 MiB, 126.07 W
2026/09/24 05:04:25.572, 1, 89 %, 24 %, 1465 MiB, 120.04 W
2026/09/24 05:04:25.573, 2, 74 %, 19 %, 1359 MiB, 105.18 W
2026/09/24 05:04:25.575, 3, 73 %, 18 %, 1361 MiB, 102.56 W
2026/09/24 05:04:26.577, 0, 78 %, 19 %, 1467 MiB, 122.37 W
2026/09/24 05:04:26.578, 1, 89 %, 24 %, 1465 MiB, 110.55 W
2026/09/24 05:04:26.579, 2, 74 %, 18 %, 1359 MiB, 101.86 W
2026/09/24 05:04:26.580, 3, 74 %, 19 %, 1361 MiB, 97.31 W
2026/09/24 05:04:27.583, 0, 90 %, 23 %, 1467 MiB, 119.88 W
2026/09/24 05:04:27.584, 1, 90 %, 24 %, 1465 MiB, 116.34 W
2026/09/24 05:04:27.585, 2, 77 %, 19 %, 1359 MiB, 114.31 W
2026/09/24 05:04:27.586, 3, 71 %, 18 %, 1361 MiB, 113.52 W
2026/09/24 05:04:28.588, 0, 50 %, 5 %, 1467 MiB, 122.85 W
2026/09/24 05:04:28.590, 1, 71 %, 16 %, 1565 MiB, 113.37 W
2026/09/24 05:04:28.591, 2, 48 %, 7 %, 1359 MiB, 102.76 W
2026/09/24 05:04:28.592, 3, 76 %, 19 %, 1361 MiB, 101.24 W
2026/09/24 05:04:29.594, 0, 89 %, 24 %, 1467 MiB, 127.12 W
2026/09/24 05:04:29.596, 1, 89 %, 24 %, 1465 MiB, 121.40 W
2026/09/24 05:04:29.597, 2, 76 %, 20 %, 1361 MiB, 110.51 W
2026/09/24 05:04:29.598, 3, 76 %, 20 %, 1361 MiB, 107.32 W
2026/09/24 05:04:30.600, 0, 66 %, 13 %, 1467 MiB, 126.07 W
2026/09/24 05:04:30.601, 1, 51 %, 6 %, 1465 MiB, 120.60 W
2026/09/24 05:04:30.602, 2, 48 %, 7 %, 1361 MiB, 119.55 W
2026/09/24 05:04:30.603, 3, 59 %, 12 %, 1361 MiB, 117.86 W
2026/09/24 05:04:31.605, 0, 88 %, 24 %, 1467 MiB, 120.76 W
2026/09/24 05:04:31.606, 1, 89 %, 24 %, 1465 MiB, 117.23 W
2026/09/24 05:04:31.607, 2, 80 %, 20 %, 1361 MiB, 116.73 W
2026/09/24 05:04:31.609, 3, 79 %, 20 %, 1361 MiB, 116.90 W
2026/09/24 05:04:32.612, 0, 83 %, 21 %, 1467 MiB, 121.32 W
2026/09/24 05:04:32.613, 1, 62 %, 11 %, 1565 MiB, 114.41 W
2026/09/24 05:04:32.614, 2, 68 %, 16 %, 1523 MiB, 105.67 W
2026/09/24 05:04:32.615, 3, 42 %, 5 %, 1483 MiB, 100.69 W
2026/09/24 05:04:33.617, 0, 89 %, 24 %, 1467 MiB, 128.00 W
2026/09/24 05:04:33.619, 1, 90 %, 25 %, 1465 MiB, 121.48 W
2026/09/24 05:04:33.620, 2, 81 %, 21 %, 1383 MiB, 118.58 W
2026/09/24 05:04:33.621, 3, 81 %, 21 %, 1363 MiB, 116.01 W
2026/09/24 05:04:34.623, 0, 90 %, 24 %, 1467 MiB, 76.77 W
2026/09/24 05:04:34.624, 1, 85 %, 22 %, 1465 MiB, 71.29 W
2026/09/24 05:04:34.626, 2, 80 %, 21 %, 1383 MiB, 73.47 W
2026/09/24 05:04:34.627, 3, 59 %, 11 %, 1363 MiB, 73.33 W
2026/09/24 05:04:35.629, 0, 90 %, 24 %, 1467 MiB, 125.10 W
2026/09/24 05:04:35.631, 1, 89 %, 25 %, 1465 MiB, 120.52 W
2026/09/24 05:04:35.632, 2, 82 %, 22 %, 1383 MiB, 121.00 W
2026/09/24 05:04:35.633, 3, 81 %, 21 %, 1363 MiB, 121.16 W
2026/09/24 05:04:36.636, 0, 85 %, 22 %, 1467 MiB, 124.14 W
2026/09/24 05:04:36.637, 1, 85 %, 23 %, 1465 MiB, 119.08 W
2026/09/24 05:04:36.638, 2, 78 %, 20 %, 1441 MiB, 120.52 W
2026/09/24 05:04:36.640, 3, 83 %, 23 %, 1421 MiB, 121.16 W
2026/09/24 05:04:37.642, 0, 88 %, 24 %, 1467 MiB, 123.17 W
2026/09/24 05:04:37.644, 1, 90 %, 24 %, 1465 MiB, 120.04 W
2026/09/24 05:04:37.645, 2, 82 %, 21 %, 1441 MiB, 121.00 W
2026/09/24 05:04:37.646, 3, 82 %, 21 %, 1423 MiB, 120.20 W
2026/09/24 05:04:38.648, 0, 89 %, 24 %, 1467 MiB, 124.62 W
2026/09/24 05:04:38.649, 1, 91 %, 24 %, 1465 MiB, 119.56 W
2026/09/24 05:04:38.650, 2, 82 %, 22 %, 1441 MiB, 121.97 W
