timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/24 09:24:52.444, 0, 0 %, 0 %, 116 MiB, 79.67 W
2026/09/24 09:24:52.444, 1, 0 %, 0 %, 116 MiB, 85.13 W
2026/09/24 09:24:53.445, 0, 0 %, 0 %, 120 MiB, 79.31 W
2026/09/24 09:24:53.445, 1, 0 %, 0 %, 120 MiB, 85.20 W
2026/09/24 09:24:54.445, 0, 0 %, 0 %, 120 MiB, 79.49 W
2026/09/24 09:24:54.445, 1, 0 %, 0 %, 120 MiB, 85.09 W
2026/09/24 09:24:55.445, 0, 0 %, 0 %, 811 MiB, 115.55 W
2026/09/24 09:24:55.445, 1, 0 %, 0 %, 811 MiB, 126.87 W
2026/09/24 09:24:56.445, 0, 14 %, 0 %, 1537 MiB, 124.39 W
2026/09/24 09:24:56.445, 1, 18 %, 0 %, 1537 MiB, 132.60 W
2026/09/24 09:24:57.445, 0, 34 %, 1 %, 2231 MiB, 125.59 W
2026/09/24 09:24:57.446, 1, 33 %, 0 %, 2231 MiB, 132.36 W
2026/09/24 09:24:58.446, 0, 21 %, 1 %, 2891 MiB, 125.45 W
2026/09/24 09:24:58.446, 1, 26 %, 1 %, 2891 MiB, 133.11 W
2026/09/24 09:24:59.446, 0, 49 %, 1 %, 2127 MiB, 124.68 W
2026/09/24 09:24:59.446, 1, 52 %, 1 %, 2127 MiB, 133.05 W
2026/09/24 09:25:00.446, 0, 28 %, 0 %, 4167 MiB, 126.87 W
2026/09/24 09:25:00.446, 1, 31 %, 0 %, 4167 MiB, 132.19 W
2026/09/24 09:25:01.446, 0, 38 %, 0 %, 2741 MiB, 125.12 W
2026/09/24 09:25:01.447, 1, 41 %, 0 %, 2741 MiB, 133.16 W
2026/09/24 09:25:02.447, 0, 38 %, 1 %, 3147 MiB, 125.71 W
2026/09/24 09:25:02.447, 1, 45 %, 1 %, 3147 MiB, 133.10 W
2026/09/24 09:25:03.447, 0, 0 %, 0 %, 6219 MiB, 124.87 W
2026/09/24 09:25:03.447, 1, 0 %, 0 %, 6219 MiB, 131.93 W
2026/09/24 09:25:04.447, 0, 23 %, 0 %, 6759 MiB, 125.33 W
2026/09/24 09:25:04.447, 1, 36 %, 0 %, 6759 MiB, 133.82 W
2026/09/24 09:25:05.447, 0, 46 %, 1 %, 7355 MiB, 124.80 W
2026/09/24 09:25:05.447, 1, 57 %, 1 %, 7355 MiB, 132.33 W
2026/09/24 09:25:06.448, 0, 45 %, 2 %, 8011 MiB, 126.55 W
2026/09/24 09:25:06.448, 1, 65 %, 2 %, 8011 MiB, 132.70 W
2026/09/24 09:25:07.448, 0, 47 %, 1 %, 8731 MiB, 124.91 W
2026/09/24 09:25:07.448, 1, 62 %, 1 %, 8731 MiB, 132.55 W
2026/09/24 09:25:08.448, 0, 25 %, 0 %, 9523 MiB, 124.67 W
