timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/22 12:24:34.445, 3, 97 %, 29 %, 4131 MiB, 131.46 W
2026/09/22 12:24:35.447, 0, 97 %, 30 %, 4133 MiB, 133.88 W
2026/09/22 12:24:35.448, 1, 97 %, 27 %, 4135 MiB, 129.76 W
2026/09/22 12:24:35.449, 2, 97 %, 31 %, 4137 MiB, 132.12 W
2026/09/22 12:24:35.450, 3, 96 %, 28 %, 4131 MiB, 131.46 W
2026/09/22 12:24:36.453, 0, 41 %, 1 %, 4133 MiB, 77.31 W
2026/09/22 12:24:36.454, 1, 41 %, 1 %, 4135 MiB, 74.30 W
2026/09/22 12:24:36.455, 2, 36 %, 1 %, 4137 MiB, 75.46 W
2026/09/22 12:24:36.456, 3, 36 %, 1 %, 4131 MiB, 73.91 W
2026/09/22 12:24:37.458, 0, 97 %, 28 %, 4133 MiB, 132.43 W
2026/09/22 12:24:37.460, 1, 96 %, 29 %, 4135 MiB, 124.62 W
2026/09/22 12:24:37.461, 2, 97 %, 28 %, 4137 MiB, 122.69 W
2026/09/22 12:24:37.462, 3, 97 %, 29 %, 4131 MiB, 117.21 W
2026/09/22 12:24:38.464, 0, 97 %, 30 %, 4133 MiB, 134.36 W
2026/09/22 12:24:38.465, 1, 97 %, 27 %, 4135 MiB, 130.24 W
2026/09/22 12:24:38.466, 2, 96 %, 30 %, 4137 MiB, 132.60 W
2026/09/22 12:24:38.468, 3, 97 %, 27 %, 4131 MiB, 131.95 W
2026/09/22 12:24:39.470, 0, 98 %, 28 %, 4133 MiB, 131.07 W
2026/09/22 12:24:39.471, 1, 97 %, 29 %, 4135 MiB, 127.43 W
2026/09/22 12:24:39.472, 2, 97 %, 28 %, 4137 MiB, 130.76 W
2026/09/22 12:24:39.473, 3, 97 %, 27 %, 4131 MiB, 129.53 W
2026/09/22 12:24:40.475, 0, 98 %, 28 %, 4133 MiB, 133.88 W
2026/09/22 12:24:40.476, 1, 96 %, 29 %, 4135 MiB, 128.40 W
2026/09/22 12:24:40.478, 2, 97 %, 28 %, 4137 MiB, 131.15 W
2026/09/22 12:24:40.479, 3, 97 %, 29 %, 4131 MiB, 128.08 W
2026/09/22 12:24:41.481, 0, 97 %, 30 %, 4133 MiB, 135.33 W
2026/09/22 12:24:41.482, 1, 97 %, 28 %, 4135 MiB, 130.72 W
2026/09/22 12:24:41.483, 2, 97 %, 30 %, 4137 MiB, 133.57 W
2026/09/22 12:24:41.484, 3, 96 %, 29 %, 4131 MiB, 132.43 W
2026/09/22 12:24:42.486, 0, 97 %, 28 %, 4133 MiB, 134.84 W
2026/09/22 12:24:42.487, 1, 97 %, 28 %, 4135 MiB, 130.24 W
2026/09/22 12:24:42.489, 2, 97 %, 29 %, 4137 MiB, 133.09 W
2026/09/22 12:24:42.490, 3, 97 %, 27 %, 4131 MiB, 131.95 W
2026/09/22 12:24:43.492, 0, 97 %, 28 %, 4133 MiB, 129.05 W
2026/09/22 12:24:43.493, 1, 96 %, 30 %, 4135 MiB, 125.99 W
2026/09/22 12:24:43.494, 2, 97 %, 28 %, 4137 MiB, 132.12 W
2026/09/22 12:24:43.518, 3, 97 %, 28 %, 4131 MiB, 131.95 W
2026/09/22 12:24:44.521, 0, 45 %, 1 %, 4133 MiB, 77.79 W
2026/09/22 12:24:44.522, 1, 41 %, 1 %, 4135 MiB, 74.30 W
2026/09/22 12:24:44.523, 2, 36 %, 1 %, 4137 MiB, 75.46 W
2026/09/22 12:24:44.524, 3, 36 %, 1 %, 4131 MiB, 74.39 W
2026/09/22 12:24:45.526, 0, 97 %, 30 %, 4589 MiB, 133.40 W
2026/09/22 12:24:45.527, 1, 96 %, 29 %, 4591 MiB, 128.79 W
2026/09/22 12:24:45.528, 2, 97 %, 30 %, 4595 MiB, 128.91 W
2026/09/22 12:24:45.530, 3, 96 %, 29 %, 4131 MiB, 121.00 W
2026/09/22 12:24:46.532, 0, 97 %, 28 %, 4133 MiB, 134.84 W
2026/09/22 12:24:46.533, 1, 97 %, 28 %, 4135 MiB, 125.50 W
2026/09/22 12:24:46.534, 2, 97 %, 29 %, 4137 MiB, 129.39 W
2026/09/22 12:24:46.535, 3, 97 %, 27 %, 4131 MiB, 120.03 W
2026/09/22 12:24:47.537, 0, 97 %, 28 %, 4133 MiB, 136.29 W
2026/09/22 12:24:47.539, 1, 97 %, 28 %, 4135 MiB, 131.20 W
2026/09/22 12:24:47.540, 2, 97 %, 28 %, 4137 MiB, 134.06 W
2026/09/22 12:24:47.541, 3, 97 %, 28 %, 4131 MiB, 133.31 W
