timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 13:27:59.973, 1, 26 %, 1 %, 4199 MiB, 63.10 W
2026/09/23 13:27:59.974, 2, 38 %, 2 %, 4199 MiB, 62.87 W
2026/09/23 13:27:59.975, 3, 38 %, 2 %, 2261 MiB, 62.22 W
2026/09/23 13:28:00.977, 0, 29 %, 3 %, 2437 MiB, 60.32 W
2026/09/23 13:28:00.978, 1, 40 %, 2 %, 2437 MiB, 63.63 W
2026/09/23 13:28:00.979, 2, 13 %, 2 %, 2437 MiB, 60.47 W
2026/09/23 13:28:00.980, 3, 44 %, 5 %, 2437 MiB, 69.54 W
2026/09/23 13:28:01.982, 0, 24 %, 1 %, 4569 MiB, 60.80 W
2026/09/23 13:28:01.984, 1, 26 %, 1 %, 2631 MiB, 71.34 W
2026/09/23 13:28:01.985, 2, 21 %, 1 %, 4569 MiB, 60.92 W
2026/09/23 13:28:01.986, 3, 20 %, 1 %, 4569 MiB, 70.51 W
2026/09/23 13:28:02.988, 0, 30 %, 2 %, 2631 MiB, 61.29 W
2026/09/23 13:28:02.989, 1, 33 %, 8 %, 4975 MiB, 69.89 W
2026/09/23 13:28:02.990, 2, 24 %, 1 %, 2631 MiB, 61.41 W
2026/09/23 13:28:02.991, 3, 2 %, 0 %, 2631 MiB, 72.89 W
2026/09/23 13:28:03.993, 0, 25 %, 1 %, 4975 MiB, 60.80 W
2026/09/23 13:28:03.995, 1, 22 %, 3 %, 2843 MiB, 69.45 W
2026/09/23 13:28:03.996, 2, 21 %, 1 %, 4975 MiB, 60.96 W
2026/09/23 13:28:03.997, 3, 20 %, 1 %, 4975 MiB, 72.45 W
2026/09/23 13:28:04.999, 0, 39 %, 2 %, 2843 MiB, 61.25 W
2026/09/23 13:28:05.000, 1, 26 %, 1 %, 5423 MiB, 69.89 W
2026/09/23 13:28:05.001, 2, 39 %, 2 %, 2843 MiB, 61.41 W
2026/09/23 13:28:05.003, 3, 32 %, 2 %, 2843 MiB, 72.89 W
2026/09/23 13:28:06.005, 0, 25 %, 1 %, 5423 MiB, 60.80 W
2026/09/23 13:28:06.006, 1, 12 %, 2 %, 3079 MiB, 71.34 W
2026/09/23 13:28:06.007, 2, 21 %, 1 %, 5423 MiB, 64.33 W
2026/09/23 13:28:06.008, 3, 20 %, 1 %, 5423 MiB, 72.40 W
2026/09/23 13:28:07.011, 0, 38 %, 2 %, 3147 MiB, 72.84 W
2026/09/23 13:28:07.012, 1, 39 %, 2 %, 3147 MiB, 72.26 W
2026/09/23 13:28:07.013, 2, 38 %, 2 %, 3147 MiB, 70.60 W
2026/09/23 13:28:07.014, 3, 38 %, 2 %, 3147 MiB, 72.36 W
2026/09/23 13:28:08.016, 0, 38 %, 2 %, 3297 MiB, 72.84 W
2026/09/23 13:28:08.017, 1, 38 %, 2 %, 3299 MiB, 72.26 W
2026/09/23 13:28:08.018, 2, 38 %, 2 %, 3297 MiB, 71.09 W
2026/09/23 13:28:08.020, 3, 38 %, 2 %, 3297 MiB, 72.89 W
2026/09/23 13:28:09.022, 0, 96 %, 25 %, 3805 MiB, 118.02 W
2026/09/23 13:28:09.023, 1, 96 %, 24 %, 3803 MiB, 115.38 W
2026/09/23 13:28:09.024, 2, 96 %, 25 %, 3805 MiB, 115.83 W
2026/09/23 13:28:09.025, 3, 96 %, 25 %, 3805 MiB, 116.98 W
2026/09/23 13:28:10.027, 0, 96 %, 25 %, 3805 MiB, 119.39 W
2026/09/23 13:28:10.028, 1, 96 %, 25 %, 3805 MiB, 116.75 W
2026/09/23 13:28:10.029, 2, 96 %, 25 %, 3803 MiB, 118.26 W
2026/09/23 13:28:10.030, 3, 96 %, 25 %, 3807 MiB, 122.29 W
2026/09/23 13:28:11.033, 0, 96 %, 26 %, 4199 MiB, 75.36 W
2026/09/23 13:28:11.101, 1, 96 %, 25 %, 4197 MiB, 80.60 W
2026/09/23 13:28:11.102, 2, 96 %, 26 %, 3805 MiB, 74.10 W
2026/09/23 13:28:11.104, 3, 96 %, 25 %, 3807 MiB, 81.68 W
2026/09/23 13:28:12.106, 0, 97 %, 24 %, 3803 MiB, 124.70 W
2026/09/23 13:28:12.107, 1, 96 %, 26 %, 3883 MiB, 118.19 W
2026/09/23 13:28:12.108, 2, 96 %, 26 %, 3883 MiB, 116.88 W
2026/09/23 13:28:12.109, 3, 96 %, 26 %, 3807 MiB, 111.26 W
2026/09/23 13:28:13.113, 0, 96 %, 27 %, 3881 MiB, 124.22 W
2026/09/23 13:28:13.115, 1, 97 %, 25 %, 3883 MiB, 122.45 W
2026/09/23 13:28:13.116, 2, 96 %, 27 %, 3883 MiB, 124.95 W
2026/09/23 13:28:13.117, 3, 96 %, 26 %, 3887 MiB, 126.07 W
