timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 13:28:15.767, 2, 92 %, 29 %, 1529 MiB, 125.28 W
2026/09/23 13:28:15.768, 3, 92 %, 28 %, 1521 MiB, 126.97 W
2026/09/23 13:28:16.773, 0, 90 %, 28 %, 1519 MiB, 123.66 W
2026/09/23 13:28:16.774, 1, 90 %, 28 %, 1551 MiB, 122.93 W
2026/09/23 13:28:16.775, 2, 92 %, 29 %, 1529 MiB, 124.31 W
2026/09/23 13:28:16.776, 3, 92 %, 28 %, 1521 MiB, 123.10 W
2026/09/23 13:28:17.778, 0, 91 %, 28 %, 1519 MiB, 128.91 W
2026/09/23 13:28:17.779, 1, 91 %, 29 %, 1551 MiB, 126.24 W
2026/09/23 13:28:17.780, 2, 91 %, 28 %, 1529 MiB, 128.68 W
2026/09/23 13:28:17.781, 3, 92 %, 29 %, 1521 MiB, 128.42 W
2026/09/23 13:28:18.783, 0, 91 %, 28 %, 1519 MiB, 125.20 W
2026/09/23 13:28:18.784, 1, 91 %, 29 %, 1551 MiB, 116.80 W
2026/09/23 13:28:18.785, 2, 92 %, 29 %, 1529 MiB, 116.22 W
2026/09/23 13:28:18.786, 3, 93 %, 29 %, 1521 MiB, 113.15 W
2026/09/23 13:28:19.789, 0, 90 %, 28 %, 1519 MiB, 128.02 W
2026/09/23 13:28:19.790, 1, 91 %, 29 %, 1551 MiB, 125.35 W
2026/09/23 13:28:19.791, 2, 91 %, 29 %, 1529 MiB, 127.71 W
2026/09/23 13:28:19.793, 3, 92 %, 29 %, 1521 MiB, 127.46 W
2026/09/23 13:28:20.795, 0, 91 %, 28 %, 1519 MiB, 124.63 W
2026/09/23 13:28:20.796, 1, 91 %, 29 %, 1551 MiB, 121.48 W
2026/09/23 13:28:20.797, 2, 92 %, 29 %, 1529 MiB, 125.28 W
2026/09/23 13:28:20.798, 3, 92 %, 29 %, 1521 MiB, 125.03 W
2026/09/23 13:28:21.800, 0, 91 %, 29 %, 1519 MiB, 131.33 W
2026/09/23 13:28:21.801, 1, 91 %, 29 %, 1551 MiB, 127.69 W
2026/09/23 13:28:21.802, 2, 92 %, 29 %, 1529 MiB, 130.13 W
2026/09/23 13:28:21.803, 3, 92 %, 29 %, 1521 MiB, 129.39 W
2026/09/23 13:28:22.806, 0, 91 %, 29 %, 1519 MiB, 129.88 W
