timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/24 14:52:06.125, 2, 35 %, 3 %, 1679 MiB, 61.41 W
2026/09/24 14:52:06.126, 3, 26 %, 1 %, 1679 MiB, 64.24 W
2026/09/24 14:52:07.128, 0, 21 %, 1 %, 1927 MiB, 63.76 W
2026/09/24 14:52:07.130, 1, 33 %, 2 %, 1927 MiB, 60.28 W
2026/09/24 14:52:07.132, 2, 0 %, 0 %, 1117 MiB, 60.92 W
2026/09/24 14:52:07.133, 3, 0 %, 0 %, 1117 MiB, 61.81 W
2026/09/24 14:52:08.135, 0, 30 %, 1 %, 1337 MiB, 60.84 W
2026/09/24 14:52:08.137, 1, 29 %, 2 %, 1335 MiB, 59.83 W
2026/09/24 14:52:08.138, 2, 0 %, 0 %, 1131 MiB, 60.92 W
2026/09/24 14:52:08.139, 3, 0 %, 0 %, 1133 MiB, 61.81 W
2026/09/24 14:52:09.142, 0, 65 %, 35 %, 1785 MiB, 124.14 W
2026/09/24 14:52:09.143, 1, 73 %, 38 %, 1789 MiB, 125.34 W
2026/09/24 14:52:09.144, 2, 58 %, 29 %, 1557 MiB, 107.53 W
2026/09/24 14:52:09.145, 3, 61 %, 30 %, 1567 MiB, 104.49 W
2026/09/24 14:52:10.147, 0, 79 %, 41 %, 1785 MiB, 127.12 W
2026/09/24 14:52:10.148, 1, 88 %, 43 %, 1789 MiB, 126.38 W
2026/09/24 14:52:10.149, 2, 62 %, 29 %, 1557 MiB, 104.28 W
2026/09/24 14:52:10.150, 3, 69 %, 32 %, 1567 MiB, 109.88 W
2026/09/24 14:52:11.153, 0, 78 %, 40 %, 1785 MiB, 142.29 W
2026/09/24 14:52:11.154, 1, 87 %, 43 %, 1789 MiB, 141.52 W
2026/09/24 14:52:11.155, 2, 63 %, 30 %, 1557 MiB, 113.82 W
2026/09/24 14:52:11.156, 3, 68 %, 31 %, 1567 MiB, 114.16 W
2026/09/24 14:52:12.160, 0, 80 %, 41 %, 1785 MiB, 141.90 W
2026/09/24 14:52:12.161, 1, 87 %, 42 %, 1789 MiB, 141.52 W
2026/09/24 14:52:12.162, 2, 63 %, 30 %, 1557 MiB, 126.72 W
2026/09/24 14:52:12.163, 3, 71 %, 32 %, 1567 MiB, 134.18 W
2026/09/24 14:52:13.165, 0, 80 %, 42 %, 1785 MiB, 138.43 W
2026/09/24 14:52:13.167, 1, 88 %, 42 %, 1789 MiB, 140.08 W
2026/09/24 14:52:13.169, 2, 63 %, 30 %, 1557 MiB, 125.19 W
2026/09/24 14:52:13.170, 3, 70 %, 32 %, 1567 MiB, 132.65 W
2026/09/24 14:52:14.172, 0, 79 %, 41 %, 1785 MiB, 140.45 W
2026/09/24 14:52:14.173, 1, 88 %, 42 %, 1789 MiB, 137.77 W
2026/09/24 14:52:14.174, 2, 63 %, 30 %, 1557 MiB, 110.44 W
2026/09/24 14:52:14.176, 3, 71 %, 32 %, 1567 MiB, 113.60 W
2026/09/24 14:52:15.179, 0, 79 %, 41 %, 1785 MiB, 142.86 W
2026/09/24 14:52:15.180, 1, 88 %, 43 %, 1789 MiB, 141.13 W
2026/09/24 14:52:15.181, 2, 64 %, 31 %, 1557 MiB, 119.07 W
2026/09/24 14:52:15.182, 3, 69 %, 32 %, 1567 MiB, 122.21 W
2026/09/24 14:52:16.184, 0, 78 %, 41 %, 1785 MiB, 131.29 W
2026/09/24 14:52:16.185, 1, 88 %, 43 %, 1789 MiB, 127.35 W
2026/09/24 14:52:16.186, 2, 64 %, 31 %, 1557 MiB, 107.12 W
2026/09/24 14:52:16.187, 3, 71 %, 32 %, 1567 MiB, 106.50 W
2026/09/24 14:52:17.191, 0, 78 %, 41 %, 1785 MiB, 130.41 W
2026/09/24 14:52:17.192, 1, 88 %, 43 %, 1789 MiB, 130.32 W
2026/09/24 14:52:17.193, 2, 64 %, 31 %, 1557 MiB, 106.57 W
2026/09/24 14:52:17.194, 3, 70 %, 32 %, 1567 MiB, 110.85 W
2026/09/24 14:52:18.197, 0, 79 %, 41 %, 1785 MiB, 139.97 W
2026/09/24 14:52:18.199, 1, 88 %, 43 %, 1789 MiB, 138.64 W
2026/09/24 14:52:18.200, 2, 64 %, 31 %, 1557 MiB, 118.99 W
2026/09/24 14:52:18.201, 3, 70 %, 32 %, 1567 MiB, 124.62 W
2026/09/24 14:52:19.203, 0, 78 %, 41 %, 1785 MiB, 138.52 W
2026/09/24 14:52:19.204, 1, 88 %, 43 %, 1789 MiB, 139.02 W
2026/09/24 14:52:19.205, 2, 65 %, 31 %, 1557 MiB, 127.69 W
2026/09/24 14:52:19.207, 3, 70 %, 32 %, 1567 MiB, 133.13 W
2026/09/24 14:52:20.209, 0, 77 %, 40 %, 1785 MiB, 131.86 W
2026/09/24 14:52:20.210, 1, 87 %, 42 %, 1789 MiB, 133.52 W
2026/09/24 14:52:20.211, 2, 63 %, 31 %, 1557 MiB, 116.73 W
2026/09/24 14:52:20.213, 3, 71 %, 31 %, 1567 MiB, 111.26 W
2026/09/24 14:52:21.215, 0, 77 %, 40 %, 1785 MiB, 130.98 W
2026/09/24 14:52:21.216, 1, 88 %, 42 %, 1789 MiB, 136.80 W
2026/09/24 14:52:21.217, 2, 65 %, 31 %, 1557 MiB, 124.30 W
2026/09/24 14:52:21.218, 3, 71 %, 32 %, 1567 MiB, 117.86 W
2026/09/24 14:52:22.222, 0, 78 %, 40 %, 1785 MiB, 140.45 W
2026/09/24 14:52:22.223, 1, 87 %, 42 %, 1789 MiB, 140.56 W
2026/09/24 14:52:22.224, 2, 66 %, 32 %, 1557 MiB, 127.12 W
2026/09/24 14:52:22.225, 3, 71 %, 32 %, 1567 MiB, 136.02 W
2026/09/24 14:52:23.227, 0, 33 %, 3 %, 483 MiB, 73.47 W
2026/09/24 14:52:23.232, 1, 47 %, 3 %, 483 MiB, 72.36 W
2026/09/24 14:52:23.235, 2, 14 %, 2 %, 117 MiB, 73.52 W
2026/09/24 14:52:23.279, 3, 29 %, 3 %, 483 MiB, 74.88 W
