timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 00:01:23.282, 0, 0 %, 0 %, 107 MiB, 41.98 W
2026/09/23 00:01:23.283, 1, 0 %, 0 %, 107 MiB, 41.49 W
2026/09/23 00:01:23.284, 2, 0 %, 0 %, 107 MiB, 44.99 W
2026/09/23 00:01:23.286, 3, 0 %, 0 %, 107 MiB, 42.01 W
2026/09/23 00:01:24.288, 0, 0 %, 0 %, 107 MiB, 41.98 W
2026/09/23 00:01:24.289, 1, 0 %, 0 %, 107 MiB, 41.47 W
2026/09/23 00:01:24.290, 2, 0 %, 0 %, 107 MiB, 44.96 W
2026/09/23 00:01:24.292, 3, 0 %, 0 %, 107 MiB, 41.98 W
2026/09/23 00:01:25.294, 0, 0 %, 0 %, 421 MiB, 58.90 W
2026/09/23 00:01:25.296, 1, 2 %, 0 %, 421 MiB, 58.37 W
2026/09/23 00:01:25.297, 2, 1 %, 0 %, 421 MiB, 60.96 W
2026/09/23 00:01:25.298, 3, 1 %, 0 %, 421 MiB, 58.41 W
2026/09/23 00:01:26.300, 0, 0 %, 0 %, 525 MiB, 59.87 W
2026/09/23 00:01:26.302, 1, 1 %, 0 %, 513 MiB, 59.31 W
2026/09/23 00:01:26.304, 2, 0 %, 0 %, 527 MiB, 62.42 W
2026/09/23 00:01:26.305, 3, 0 %, 0 %, 513 MiB, 58.94 W
2026/09/23 00:01:27.309, 0, 25 %, 2 %, 759 MiB, 59.83 W
2026/09/23 00:01:27.310, 1, 27 %, 2 %, 759 MiB, 59.35 W
2026/09/23 00:01:27.311, 2, 24 %, 2 %, 759 MiB, 63.88 W
2026/09/23 00:01:27.312, 3, 25 %, 2 %, 759 MiB, 61.33 W
2026/09/23 00:01:28.315, 0, 27 %, 2 %, 999 MiB, 59.83 W
2026/09/23 00:01:28.316, 1, 30 %, 2 %, 737 MiB, 59.31 W
2026/09/23 00:01:28.317, 2, 23 %, 2 %, 737 MiB, 61.89 W
2026/09/23 00:01:28.318, 3, 25 %, 2 %, 737 MiB, 58.90 W
2026/09/23 00:01:29.320, 0, 25 %, 1 %, 1233 MiB, 59.38 W
2026/09/23 00:01:29.322, 1, 23 %, 1 %, 1233 MiB, 59.31 W
2026/09/23 00:01:29.323, 2, 22 %, 1 %, 849 MiB, 62.38 W
2026/09/23 00:01:29.324, 3, 25 %, 2 %, 849 MiB, 58.90 W
2026/09/23 00:01:30.326, 0, 26 %, 2 %, 1475 MiB, 59.38 W
2026/09/23 00:01:30.328, 1, 23 %, 1 %, 963 MiB, 59.31 W
2026/09/23 00:01:30.329, 2, 23 %, 1 %, 963 MiB, 62.42 W
2026/09/23 00:01:30.330, 3, 22 %, 1 %, 963 MiB, 58.90 W
2026/09/23 00:01:31.333, 0, 29 %, 3 %, 1679 MiB, 59.38 W
2026/09/23 00:01:31.334, 1, 31 %, 3 %, 1679 MiB, 58.86 W
2026/09/23 00:01:31.336, 2, 23 %, 1 %, 1679 MiB, 62.42 W
2026/09/23 00:01:31.337, 3, 24 %, 2 %, 1679 MiB, 58.90 W
2026/09/23 00:01:32.339, 0, 31 %, 3 %, 1927 MiB, 59.38 W
2026/09/23 00:01:32.341, 1, 27 %, 1 %, 1927 MiB, 59.38 W
2026/09/23 00:01:32.342, 2, 0 %, 0 %, 1117 MiB, 61.45 W
2026/09/23 00:01:32.343, 3, 0 %, 0 %, 1117 MiB, 58.45 W
2026/09/23 00:01:33.344, 0, 0 %, 0 %, 1325 MiB, 58.94 W
2026/09/23 00:01:33.346, 1, 27 %, 1 %, 1329 MiB, 58.37 W
2026/09/23 00:01:33.347, 2, 0 %, 0 %, 1125 MiB, 61.45 W
2026/09/23 00:01:33.348, 3, 0 %, 0 %, 1121 MiB, 58.45 W
2026/09/23 00:01:34.350, 0, 89 %, 23 %, 1629 MiB, 112.22 W
2026/09/23 00:01:34.352, 1, 84 %, 21 %, 1629 MiB, 115.45 W
2026/09/23 00:01:34.353, 2, 65 %, 16 %, 1413 MiB, 102.83 W
2026/09/23 00:01:34.354, 3, 72 %, 17 %, 1411 MiB, 90.60 W
2026/09/23 00:01:35.356, 0, 92 %, 25 %, 1631 MiB, 117.46 W
2026/09/23 00:01:35.357, 1, 91 %, 26 %, 1631 MiB, 122.21 W
2026/09/23 00:01:35.359, 2, 72 %, 19 %, 1413 MiB, 104.84 W
2026/09/23 00:01:35.360, 3, 74 %, 19 %, 1411 MiB, 97.86 W
2026/09/23 00:01:36.362, 0, 89 %, 24 %, 1631 MiB, 71.43 W
2026/09/23 00:01:36.363, 1, 92 %, 25 %, 1631 MiB, 72.36 W
2026/09/23 00:01:36.365, 2, 73 %, 19 %, 1413 MiB, 74.54 W
2026/09/23 00:01:36.366, 3, 76 %, 19 %, 1411 MiB, 70.51 W
2026/09/23 00:01:37.368, 0, 91 %, 26 %, 1631 MiB, 120.84 W
2026/09/23 00:01:37.369, 1, 91 %, 26 %, 1631 MiB, 123.57 W
2026/09/23 00:01:37.370, 2, 77 %, 19 %, 1413 MiB, 117.85 W
2026/09/23 00:01:37.371, 3, 73 %, 19 %, 1411 MiB, 114.08 W
2026/09/23 00:01:38.373, 0, 93 %, 25 %, 1747 MiB, 120.84 W
2026/09/23 00:01:38.374, 1, 92 %, 26 %, 1745 MiB, 122.69 W
2026/09/23 00:01:38.375, 2, 73 %, 19 %, 1413 MiB, 101.93 W
2026/09/23 00:01:38.377, 3, 77 %, 19 %, 1523 MiB, 96.40 W
2026/09/23 00:01:39.379, 0, 93 %, 25 %, 1631 MiB, 120.44 W
2026/09/23 00:01:39.380, 1, 93 %, 25 %, 1631 MiB, 122.21 W
2026/09/23 00:01:39.381, 2, 76 %, 20 %, 1413 MiB, 115.02 W
2026/09/23 00:01:39.382, 3, 76 %, 19 %, 1411 MiB, 112.71 W
2026/09/23 00:01:40.384, 0, 93 %, 25 %, 1631 MiB, 120.84 W
2026/09/23 00:01:40.386, 1, 92 %, 26 %, 1631 MiB, 123.97 W
2026/09/23 00:01:40.387, 2, 75 %, 19 %, 1413 MiB, 117.36 W
2026/09/23 00:01:40.388, 3, 77 %, 19 %, 1411 MiB, 112.63 W
2026/09/23 00:01:41.390, 0, 52 %, 6 %, 1631 MiB, 105.11 W
2026/09/23 00:01:41.393, 1, 46 %, 3 %, 1631 MiB, 103.11 W
2026/09/23 00:01:41.394, 2, 36 %, 4 %, 1413 MiB, 92.84 W
2026/09/23 00:01:41.395, 3, 42 %, 5 %, 1411 MiB, 87.33 W
2026/09/23 00:01:42.397, 0, 92 %, 26 %, 1631 MiB, 119.47 W
2026/09/23 00:01:42.398, 1, 92 %, 25 %, 1631 MiB, 123.09 W
2026/09/23 00:01:42.400, 2, 77 %, 19 %, 1527 MiB, 104.84 W
2026/09/23 00:01:42.401, 3, 75 %, 19 %, 1523 MiB, 105.04 W
2026/09/23 00:01:43.403, 0, 92 %, 26 %, 1631 MiB, 120.92 W
2026/09/23 00:01:43.404, 1, 91 %, 26 %, 1631 MiB, 123.01 W
2026/09/23 00:01:43.405, 2, 75 %, 19 %, 1413 MiB, 117.77 W
2026/09/23 00:01:43.407, 3, 75 %, 19 %, 1411 MiB, 116.09 W
2026/09/23 00:01:44.409, 0, 92 %, 26 %, 1631 MiB, 122.77 W
2026/09/23 00:01:44.410, 1, 91 %, 26 %, 1631 MiB, 126.38 W
2026/09/23 00:01:44.411, 2, 75 %, 19 %, 1413 MiB, 119.22 W
2026/09/23 00:01:44.412, 3, 74 %, 19 %, 1411 MiB, 118.50 W
2026/09/23 00:01:45.414, 0, 92 %, 26 %, 1631 MiB, 122.77 W
2026/09/23 00:01:45.415, 1, 91 %, 26 %, 1631 MiB, 126.38 W
2026/09/23 00:01:45.416, 2, 76 %, 19 %, 1413 MiB, 120.68 W
2026/09/23 00:01:45.417, 3, 75 %, 19 %, 1411 MiB, 115.05 W
2026/09/23 00:01:46.419, 0, 91 %, 26 %, 1631 MiB, 123.25 W
2026/09/23 00:01:46.420, 1, 91 %, 26 %, 1631 MiB, 125.42 W
2026/09/23 00:01:46.421, 2, 77 %, 19 %, 1413 MiB, 120.19 W
2026/09/23 00:01:46.423, 3, 78 %, 20 %, 1411 MiB, 115.05 W
2026/09/23 00:01:47.425, 0, 73 %, 20 %, 1747 MiB, 121.32 W
2026/09/23 00:01:47.426, 1, 73 %, 20 %, 1745 MiB, 121.24 W
2026/09/23 00:01:47.427, 2, 60 %, 15 %, 1413 MiB, 106.29 W
2026/09/23 00:01:47.428, 3, 62 %, 16 %, 1523 MiB, 95.99 W
2026/09/23 00:01:48.432, 0, 92 %, 26 %, 1631 MiB, 77.74 W
2026/09/23 00:01:48.433, 1, 92 %, 26 %, 1631 MiB, 76.67 W
2026/09/23 00:01:48.434, 2, 76 %, 20 %, 1413 MiB, 77.89 W
2026/09/23 00:01:48.435, 3, 69 %, 17 %, 1411 MiB, 73.42 W
2026/09/23 00:01:49.437, 0, 92 %, 25 %, 1631 MiB, 122.29 W
2026/09/23 00:01:49.438, 1, 91 %, 26 %, 1631 MiB, 124.54 W
2026/09/23 00:01:49.440, 2, 76 %, 19 %, 1413 MiB, 120.19 W
2026/09/23 00:01:49.442, 3, 77 %, 20 %, 1411 MiB, 118.43 W
2026/09/23 00:01:50.444, 0, 91 %, 26 %, 1631 MiB, 120.36 W
2026/09/23 00:01:50.446, 1, 91 %, 26 %, 1745 MiB, 120.28 W
2026/09/23 00:01:50.447, 2, 78 %, 20 %, 1527 MiB, 108.16 W
2026/09/23 00:01:50.448, 3, 77 %, 20 %, 1411 MiB, 104.15 W
2026/09/23 00:01:51.450, 0, 91 %, 25 %, 1631 MiB, 124.70 W
2026/09/23 00:01:51.451, 1, 91 %, 26 %, 1631 MiB, 126.38 W
2026/09/23 00:01:51.453, 2, 77 %, 20 %, 1413 MiB, 111.07 W
2026/09/23 00:01:51.454, 3, 77 %, 20 %, 1411 MiB, 106.01 W
2026/09/23 00:01:52.456, 0, 91 %, 26 %, 1631 MiB, 122.21 W
