timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/24 14:50:17.509, 1, 12 %, 1 %, 2261 MiB, 71.82 W
2026/09/24 14:50:17.510, 2, 17 %, 1 %, 2261 MiB, 70.60 W
2026/09/24 14:50:17.511, 3, 39 %, 2 %, 2261 MiB, 59.35 W
2026/09/24 14:50:18.514, 0, 38 %, 3 %, 2437 MiB, 66.63 W
2026/09/24 14:50:18.515, 1, 31 %, 1 %, 4199 MiB, 71.39 W
2026/09/24 14:50:18.516, 2, 28 %, 1 %, 4199 MiB, 70.16 W
2026/09/24 14:50:18.518, 3, 22 %, 1 %, 2437 MiB, 58.41 W
2026/09/24 14:50:19.520, 0, 25 %, 1 %, 4569 MiB, 66.58 W
2026/09/24 14:50:19.521, 1, 39 %, 2 %, 4569 MiB, 71.43 W
2026/09/24 14:50:19.522, 2, 38 %, 2 %, 4569 MiB, 76.49 W
2026/09/24 14:50:19.523, 3, 20 %, 1 %, 4569 MiB, 60.36 W
2026/09/24 14:50:20.526, 0, 0 %, 0 %, 2631 MiB, 67.55 W
2026/09/24 14:50:20.527, 1, 33 %, 1 %, 2631 MiB, 70.90 W
2026/09/24 14:50:20.528, 2, 26 %, 1 %, 2631 MiB, 72.55 W
2026/09/24 14:50:20.529, 3, 0 %, 0 %, 2631 MiB, 60.32 W
2026/09/24 14:50:21.531, 0, 25 %, 1 %, 4975 MiB, 67.11 W
2026/09/24 14:50:21.532, 1, 39 %, 8 %, 4975 MiB, 71.39 W
2026/09/24 14:50:21.533, 2, 34 %, 8 %, 4975 MiB, 70.16 W
2026/09/24 14:50:21.534, 3, 21 %, 1 %, 4975 MiB, 60.36 W
2026/09/24 14:50:22.537, 0, 25 %, 1 %, 2843 MiB, 67.60 W
2026/09/24 14:50:22.538, 1, 32 %, 1 %, 2843 MiB, 70.90 W
2026/09/24 14:50:22.539, 2, 39 %, 3 %, 2843 MiB, 69.68 W
2026/09/24 14:50:22.541, 3, 39 %, 2 %, 2843 MiB, 63.23 W
2026/09/24 14:50:23.545, 0, 25 %, 1 %, 5423 MiB, 67.07 W
2026/09/24 14:50:23.546, 1, 41 %, 9 %, 5423 MiB, 71.43 W
2026/09/24 14:50:23.547, 2, 38 %, 9 %, 5423 MiB, 70.12 W
