timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], power.draw [W]
2026/09/23 09:46:24.583, 1, 39 %, 4 %, 4127 MiB, 83.40 W
2026/09/23 09:46:24.585, 2, 65 %, 3 %, 4887 MiB, 88.47 W
2026/09/23 09:46:24.587, 3, 30 %, 6 %, 4123 MiB, 80.65 W
2026/09/23 09:46:25.590, 0, 99 %, 23 %, 5033 MiB, 115.28 W
2026/09/23 09:46:25.591, 1, 77 %, 19 %, 4433 MiB, 100.63 W
2026/09/23 09:46:25.593, 2, 96 %, 26 %, 5035 MiB, 115.83 W
2026/09/23 09:46:25.594, 3, 87 %, 21 %, 4655 MiB, 101.73 W
2026/09/23 09:46:26.597, 0, 97 %, 26 %, 5033 MiB, 117.54 W
2026/09/23 09:46:26.598, 1, 86 %, 21 %, 4205 MiB, 111.52 W
2026/09/23 09:46:26.599, 2, 98 %, 26 %, 5035 MiB, 115.35 W
2026/09/23 09:46:26.600, 3, 76 %, 18 %, 4203 MiB, 112.78 W
2026/09/23 09:46:27.602, 0, 99 %, 26 %, 5033 MiB, 119.47 W
2026/09/23 09:46:27.604, 1, 76 %, 16 %, 4205 MiB, 114.41 W
2026/09/23 09:46:27.605, 2, 99 %, 23 %, 5035 MiB, 118.26 W
2026/09/23 09:46:27.606, 3, 74 %, 19 %, 4203 MiB, 107.95 W
2026/09/23 09:46:28.608, 0, 99 %, 24 %, 5259 MiB, 119.39 W
2026/09/23 09:46:28.610, 1, 76 %, 19 %, 4659 MiB, 107.87 W
2026/09/23 09:46:28.611, 2, 99 %, 26 %, 5491 MiB, 125.03 W
2026/09/23 09:46:28.612, 3, 89 %, 22 %, 4429 MiB, 109.88 W
2026/09/23 09:46:29.615, 0, 98 %, 26 %, 5033 MiB, 121.40 W
2026/09/23 09:46:29.616, 1, 88 %, 21 %, 4205 MiB, 117.79 W
2026/09/23 09:46:29.617, 2, 98 %, 26 %, 5035 MiB, 119.15 W
2026/09/23 09:46:29.618, 3, 76 %, 19 %, 4203 MiB, 119.88 W
2026/09/23 09:46:30.621, 0, 99 %, 26 %, 5033 MiB, 123.02 W
2026/09/23 09:46:30.622, 1, 77 %, 17 %, 4205 MiB, 88.61 W
2026/09/23 09:46:30.623, 2, 99 %, 23 %, 5035 MiB, 121.73 W
2026/09/23 09:46:30.624, 3, 76 %, 19 %, 4203 MiB, 86.84 W
2026/09/23 09:46:31.626, 0, 99 %, 23 %, 5033 MiB, 119.47 W
2026/09/23 09:46:31.627, 1, 77 %, 19 %, 4205 MiB, 107.73 W
