timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/09/23 15:44:54.753, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.80 W
2026/09/23 15:44:55.003, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.84 W
2026/09/23 15:44:55.253, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.89 W
2026/09/23 15:44:55.503, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.37 W
2026/09/23 15:44:55.753, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.05 W
2026/09/23 15:44:56.003, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.31 W
2026/09/23 15:44:56.253, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.89 W
2026/09/23 15:44:56.503, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.23 W
2026/09/23 15:44:56.754, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 200.47 W
2026/09/23 15:44:57.004, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 200.32 W
2026/09/23 15:44:57.254, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.53 W
2026/09/23 15:44:57.504, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.30 W
2026/09/23 15:44:57.754, 0, 100 %, 4 %, 15451 MiB, 143771 MiB, 203.07 W
2026/09/23 15:44:58.004, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.24 W
2026/09/23 15:44:58.254, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.20 W
2026/09/23 15:44:58.504, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.92 W
2026/09/23 15:44:58.754, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.04 W
2026/09/23 15:44:59.004, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.04 W
2026/09/23 15:44:59.255, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 200.04 W
2026/09/23 15:44:59.505, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 199.95 W
2026/09/23 15:44:59.755, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.25 W
2026/09/23 15:45:00.005, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.29 W
2026/09/23 15:45:00.255, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.08 W
2026/09/23 15:45:00.505, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.99 W
2026/09/23 15:45:00.755, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.59 W
2026/09/23 15:45:01.005, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.97 W
2026/09/23 15:45:01.255, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.10 W
2026/09/23 15:45:01.505, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.06 W
2026/09/23 15:45:01.756, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.17 W
2026/09/23 15:45:02.006, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 200.89 W
2026/09/23 15:45:02.256, 0, 100 %, 4 %, 15451 MiB, 143771 MiB, 202.71 W
2026/09/23 15:45:02.506, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.93 W
2026/09/23 15:45:02.756, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 194.72 W
2026/09/23 15:45:03.006, 0, 70 %, 3 %, 15451 MiB, 143771 MiB, 181.50 W
2026/09/23 15:45:03.256, 0, 64 %, 1 %, 15451 MiB, 143771 MiB, 170.45 W
2026/09/23 15:45:03.506, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 170.84 W
2026/09/23 15:45:03.756, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 181.32 W
2026/09/23 15:45:04.006, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 194.00 W
2026/09/23 15:45:04.257, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.07 W
2026/09/23 15:45:04.507, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.02 W
2026/09/23 15:45:04.757, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.69 W
2026/09/23 15:45:05.007, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.85 W
2026/09/23 15:45:05.257, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.72 W
2026/09/23 15:45:05.507, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.23 W
2026/09/23 15:45:05.757, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.97 W
2026/09/23 15:45:06.007, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.31 W
2026/09/23 15:45:06.257, 0, 100 %, 4 %, 15451 MiB, 143771 MiB, 201.92 W
2026/09/23 15:45:06.507, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.04 W
2026/09/23 15:45:06.758, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.35 W
2026/09/23 15:45:07.008, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 200.49 W
2026/09/23 15:45:07.258, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 200.74 W
2026/09/23 15:45:07.508, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.77 W
2026/09/23 15:45:07.758, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.62 W
2026/09/23 15:45:08.008, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.76 W
2026/09/23 15:45:08.258, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.70 W
2026/09/23 15:45:08.508, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.69 W
2026/09/23 15:45:08.758, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.86 W
2026/09/23 15:45:09.008, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.32 W
2026/09/23 15:45:09.259, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.38 W
2026/09/23 15:45:09.509, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.00 W
2026/09/23 15:45:09.759, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.12 W
2026/09/23 15:45:10.009, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.07 W
2026/09/23 15:45:10.259, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.24 W
2026/09/23 15:45:10.509, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 200.42 W
2026/09/23 15:45:10.759, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.07 W
2026/09/23 15:45:11.009, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.86 W
2026/09/23 15:45:11.259, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.09 W
2026/09/23 15:45:11.509, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.13 W
2026/09/23 15:45:11.759, 0, 100 %, 4 %, 17271 MiB, 143771 MiB, 203.55 W
2026/09/23 15:45:12.010, 0, 100 %, 4 %, 15451 MiB, 143771 MiB, 204.31 W
2026/09/23 15:45:12.260, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.58 W
2026/09/23 15:45:12.510, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.27 W
2026/09/23 15:45:12.760, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.13 W
2026/09/23 15:45:13.010, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.25 W
2026/09/23 15:45:13.260, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.28 W
2026/09/23 15:45:13.510, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.63 W
2026/09/23 15:45:13.760, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.01 W
2026/09/23 15:45:14.010, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.63 W
2026/09/23 15:45:14.261, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.13 W
2026/09/23 15:45:14.511, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 200.90 W
2026/09/23 15:45:14.761, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.20 W
2026/09/23 15:45:15.011, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.79 W
2026/09/23 15:45:15.261, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 200.46 W
2026/09/23 15:45:15.511, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.70 W
2026/09/23 15:45:15.761, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.80 W
2026/09/23 15:45:16.011, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.88 W
2026/09/23 15:45:16.261, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.17 W
2026/09/23 15:45:16.511, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.76 W
2026/09/23 15:45:16.761, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.90 W
2026/09/23 15:45:17.012, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.57 W
2026/09/23 15:45:17.262, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.02 W
2026/09/23 15:45:17.512, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.65 W
2026/09/23 15:45:17.762, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.35 W
2026/09/23 15:45:18.012, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.84 W
2026/09/23 15:45:18.262, 0, 100 %, 4 %, 15451 MiB, 143771 MiB, 204.19 W
2026/09/23 15:45:18.512, 0, 100 %, 4 %, 15451 MiB, 143771 MiB, 204.78 W
2026/09/23 15:45:18.762, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.85 W
2026/09/23 15:45:19.012, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.44 W
2026/09/23 15:45:19.262, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.94 W
2026/09/23 15:45:19.513, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.93 W
2026/09/23 15:45:19.763, 0, 99 %, 5 %, 15451 MiB, 143771 MiB, 202.55 W
2026/09/23 15:45:20.013, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.91 W
2026/09/23 15:45:20.263, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.46 W
2026/09/23 15:45:20.513, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.89 W
2026/09/23 15:45:20.763, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.91 W
2026/09/23 15:45:21.013, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.42 W
2026/09/23 15:45:21.263, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.92 W
2026/09/23 15:45:21.513, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.16 W
2026/09/23 15:45:21.764, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.97 W
2026/09/23 15:45:22.014, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.90 W
2026/09/23 15:45:22.264, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.50 W
2026/09/23 15:45:22.514, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.82 W
2026/09/23 15:45:22.764, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.96 W
2026/09/23 15:45:23.014, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.74 W
2026/09/23 15:45:23.264, 0, 99 %, 5 %, 15451 MiB, 143771 MiB, 204.02 W
2026/09/23 15:45:23.514, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.91 W
2026/09/23 15:45:23.764, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.55 W
2026/09/23 15:45:24.015, 0, 89 %, 4 %, 15451 MiB, 143771 MiB, 184.39 W
2026/09/23 15:45:24.265, 0, 64 %, 2 %, 15451 MiB, 143771 MiB, 174.69 W
2026/09/23 15:45:24.515, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 170.85 W
2026/09/23 15:45:24.765, 0, 100 %, 4 %, 15451 MiB, 143771 MiB, 173.18 W
2026/09/23 15:45:25.015, 0, 100 %, 4 %, 15451 MiB, 143771 MiB, 193.99 W
2026/09/23 15:45:25.265, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.83 W
2026/09/23 15:45:25.515, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.37 W
2026/09/23 15:45:25.765, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.02 W
2026/09/23 15:45:26.015, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.86 W
2026/09/23 15:45:26.265, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.26 W
2026/09/23 15:45:26.516, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.49 W
2026/09/23 15:45:26.766, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.49 W
2026/09/23 15:45:27.016, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.08 W
2026/09/23 15:45:27.266, 0, 99 %, 5 %, 15451 MiB, 143771 MiB, 203.62 W
2026/09/23 15:45:27.516, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.32 W
2026/09/23 15:45:27.766, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.40 W
2026/09/23 15:45:28.016, 0, 100 %, 5 %, 17271 MiB, 143771 MiB, 203.37 W
2026/09/23 15:45:28.266, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.63 W
2026/09/23 15:45:28.517, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.20 W
2026/09/23 15:45:28.767, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.38 W
2026/09/23 15:45:29.017, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.41 W
2026/09/23 15:45:29.267, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.68 W
2026/09/23 15:45:29.517, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.79 W
2026/09/23 15:45:29.767, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.88 W
2026/09/23 15:45:30.017, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.12 W
2026/09/23 15:45:30.267, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.58 W
2026/09/23 15:45:30.517, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.77 W
2026/09/23 15:45:30.768, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.35 W
2026/09/23 15:45:31.018, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.06 W
2026/09/23 15:45:31.268, 0, 100 %, 5 %, 17271 MiB, 143771 MiB, 203.54 W
2026/09/23 15:45:31.518, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.72 W
2026/09/23 15:45:31.768, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.41 W
2026/09/23 15:45:32.018, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.24 W
2026/09/23 15:45:32.268, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.08 W
2026/09/23 15:45:32.518, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.95 W
2026/09/23 15:45:32.768, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.02 W
2026/09/23 15:45:33.018, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.65 W
2026/09/23 15:45:33.268, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.90 W
2026/09/23 15:45:33.519, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.91 W
2026/09/23 15:45:33.769, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.96 W
2026/09/23 15:45:34.019, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.32 W
2026/09/23 15:45:34.269, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.16 W
2026/09/23 15:45:34.519, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.15 W
2026/09/23 15:45:34.769, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.70 W
2026/09/23 15:45:35.019, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.42 W
2026/09/23 15:45:35.269, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.63 W
2026/09/23 15:45:35.519, 0, 100 %, 5 %, 17271 MiB, 143771 MiB, 205.29 W
2026/09/23 15:45:35.770, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.88 W
2026/09/23 15:45:36.020, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.95 W
2026/09/23 15:45:36.270, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.69 W
2026/09/23 15:45:36.520, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.95 W
2026/09/23 15:45:36.770, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.98 W
2026/09/23 15:45:37.020, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.12 W
2026/09/23 15:45:37.270, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.56 W
2026/09/23 15:45:37.520, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.51 W
2026/09/23 15:45:37.770, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.89 W
2026/09/23 15:45:38.020, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.09 W
2026/09/23 15:45:38.271, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.59 W
2026/09/23 15:45:38.521, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.90 W
2026/09/23 15:45:38.771, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.44 W
2026/09/23 15:45:39.021, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.98 W
2026/09/23 15:45:39.271, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.30 W
2026/09/23 15:45:39.521, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.34 W
2026/09/23 15:45:39.771, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.21 W
2026/09/23 15:45:40.021, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.74 W
2026/09/23 15:45:40.271, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.79 W
2026/09/23 15:45:40.521, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.58 W
2026/09/23 15:45:40.772, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.66 W
2026/09/23 15:45:41.022, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.11 W
2026/09/23 15:45:41.272, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.71 W
2026/09/23 15:45:41.522, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 207.11 W
2026/09/23 15:45:41.772, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 207.31 W
2026/09/23 15:45:42.022, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.98 W
2026/09/23 15:45:42.272, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.69 W
2026/09/23 15:45:42.522, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.67 W
2026/09/23 15:45:42.772, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.05 W
2026/09/23 15:45:43.022, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.92 W
2026/09/23 15:45:43.273, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.99 W
2026/09/23 15:45:43.523, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.38 W
2026/09/23 15:45:43.773, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.39 W
2026/09/23 15:45:44.023, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.84 W
2026/09/23 15:45:44.273, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.29 W
2026/09/23 15:45:44.523, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 199.49 W
2026/09/23 15:45:44.773, 0, 64 %, 1 %, 15451 MiB, 143771 MiB, 180.36 W
2026/09/23 15:45:45.023, 0, 87 %, 4 %, 15451 MiB, 143771 MiB, 173.88 W
2026/09/23 15:45:45.273, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 174.72 W
2026/09/23 15:45:45.523, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 178.75 W
2026/09/23 15:45:45.774, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 197.47 W
2026/09/23 15:45:46.024, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.54 W
2026/09/23 15:45:46.274, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.55 W
2026/09/23 15:45:46.524, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.59 W
2026/09/23 15:45:46.774, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.46 W
2026/09/23 15:45:47.024, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.14 W
2026/09/23 15:45:47.274, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.03 W
2026/09/23 15:45:47.524, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.05 W
2026/09/23 15:45:47.774, 0, 99 %, 5 %, 15451 MiB, 143771 MiB, 205.78 W
2026/09/23 15:45:48.025, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.61 W
2026/09/23 15:45:48.275, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.40 W
2026/09/23 15:45:48.525, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.78 W
2026/09/23 15:45:48.775, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 207.04 W
2026/09/23 15:45:49.025, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.41 W
2026/09/23 15:45:49.275, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.43 W
2026/09/23 15:45:49.525, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.15 W
2026/09/23 15:45:49.775, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.54 W
2026/09/23 15:45:50.025, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.55 W
2026/09/23 15:45:50.275, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.94 W
2026/09/23 15:45:50.526, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.47 W
2026/09/23 15:45:50.776, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.00 W
2026/09/23 15:45:51.026, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 201.66 W
2026/09/23 15:45:51.276, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.95 W
2026/09/23 15:45:51.526, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.87 W
2026/09/23 15:45:51.776, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.34 W
2026/09/23 15:45:52.026, 0, 99 %, 5 %, 15451 MiB, 143771 MiB, 207.56 W
2026/09/23 15:45:52.276, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 207.41 W
2026/09/23 15:45:52.526, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.26 W
2026/09/23 15:45:52.777, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.59 W
2026/09/23 15:45:53.027, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.70 W
2026/09/23 15:45:53.277, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.98 W
2026/09/23 15:45:53.527, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 202.31 W
2026/09/23 15:45:53.777, 0, 100 %, 5 %, 17271 MiB, 143771 MiB, 202.56 W
2026/09/23 15:45:54.027, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.40 W
2026/09/23 15:45:54.277, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.24 W
2026/09/23 15:45:54.527, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.37 W
2026/09/23 15:45:54.777, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.42 W
2026/09/23 15:45:55.027, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.99 W
2026/09/23 15:45:55.278, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.11 W
2026/09/23 15:45:55.528, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.10 W
2026/09/23 15:45:55.778, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.56 W
2026/09/23 15:45:56.028, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.10 W
2026/09/23 15:45:56.278, 0, 99 %, 5 %, 15451 MiB, 143771 MiB, 206.53 W
2026/09/23 15:45:56.528, 0, 100 %, 6 %, 15451 MiB, 143771 MiB, 206.44 W
2026/09/23 15:45:56.778, 0, 99 %, 6 %, 15451 MiB, 143771 MiB, 205.56 W
2026/09/23 15:45:57.028, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.29 W
2026/09/23 15:45:57.278, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 203.45 W
2026/09/23 15:45:57.528, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.12 W
2026/09/23 15:45:57.778, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.88 W
2026/09/23 15:45:58.029, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 207.06 W
2026/09/23 15:45:58.279, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.06 W
2026/09/23 15:45:58.529, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.43 W
2026/09/23 15:45:58.779, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.63 W
2026/09/23 15:45:59.029, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.96 W
2026/09/23 15:45:59.279, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.10 W
2026/09/23 15:45:59.529, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 206.15 W
2026/09/23 15:45:59.779, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.53 W
2026/09/23 15:46:00.029, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.60 W
2026/09/23 15:46:00.280, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.54 W
2026/09/23 15:46:00.530, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.82 W
2026/09/23 15:46:00.780, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.08 W
2026/09/23 15:46:01.030, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.54 W
2026/09/23 15:46:01.280, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.24 W
2026/09/23 15:46:01.530, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 204.85 W
2026/09/23 15:46:01.780, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.48 W
2026/09/23 15:46:02.030, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.39 W
2026/09/23 15:46:02.280, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 207.34 W
2026/09/23 15:46:02.530, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 207.27 W
2026/09/23 15:46:02.781, 0, 100 %, 5 %, 15451 MiB, 143771 MiB, 205.75 W
